Boros Elite,GTC,"「你必須先與士兵一同奮戰，我才能看出你的領袖才能。」
～歐瑞梨告訴基定尤拉",
Boros Guildgate,GTC,此門前來時尚存慈悲胸懷，歸去時鍛出響亮戰嚎。,
Boros Reckoner,GTC,"「試想像一場閃電風暴，同時又是個戰術天才，那就是他了。」
～炎拳隊長達斯葛托",
Breeding Pool,GTC,未知的深淵。無限的希望。深不可測的奧秘。,
Burning-Tree Emissary,GTC,那些將古魯視為野蠻蠢夫的人，低估了其祭師的神妙力量。,
Burst of Strength,GTC,"「我們的戰鬥無關領土或報復。這是一場自由之戰，簡單明瞭。」
～高爾族酋長魯瑞雜爾",
Cartel Aristocrat,GTC,「你的生命現在有更高的目的：確保我的生命得以延續。」,
Cinder Elemental,GTC,"「古神甦醒並送出火舌，想看看無盡的城市底下遺留的古風。」
～古魯說書人戴娃",
Coerced Confession,GTC,"「以正確的方式問正確的問題，必然會獲得真相。」
～拉札夫",
Contaminated Ground,GTC,"「在污染來到自家門口前，沒人願意理會。」
～葛加理腐屍農夫古拉斯",
Corpse Blockade,GTC,雖然法律明文禁止此事，但死者投訴無門，生者沒膽調查。,
Court Street Denizen,GTC,「波洛斯為正義而戰；俄佐立為律法而戰。我維持兩者界線，確保人民兩者兼得。」,
Crackling Perimeter,GTC,尼米捷所尋找的路徑已大致現形，於是採取措施防止他人接近。,
Crowned Ceratok,GTC,想讓一條暴怒的角龍靜下來，最好的辦法是等它自然死亡。,
Daring Skyjek,GTC,「最難的並非落在鞍上，而是在看到鞍前躍起。」,
Deathcult Rogue,GTC,"「輕騎兵無法捉住他，而他也能輕易避開我們的陷阱。我恐怕即使在新布拉夫的大廳之中，他也能來去自如。」
～第十城郊逮捕人拉溫妮",
Death's Approach,GTC,"「墳墓內很冷，死者渴求你的溫暖。你憑什麼拒絕它們？」
～底密爾法師絲查娃",
Debtor's Pulpit,GTC,"「你可能還不起債，但你至少能跪下。」
～歐佐夫神職者米拉娜",
Devour Flesh,GTC,他那扭曲的思想獲得一個結論：既然吃什麼就像什麼，而且他希望一直身為人類...,
Dimir Charm,GTC,"「認清可知危險，不認清則足以致命。」
～拉札夫",
Dimir Guildgate,GTC,此門將助有志者成為諜報、謊言和欺騙大師。,
Dimir Keyrune,GTC,一把無鎖不能開的鑰匙。,
Dinrova Horror,GTC,"「歡迎來到底密爾公共部門。死亡或財物損失概不負責。地下室禁止進入。」
～汀洛瓦建築物外的告示",
Disciple of the Old Ways,GTC,「瑟雷尼亞認為大自然是美麗的玩物。真正的自然會撕破他們的臉，穿上他們的皮膚當作戰利品。」,
Drakewing Krasis,GTC,析米克謹慎地避免重複維的錯誤，僅以魔法融合生命精華。其成果稱為融合體。,
Dutiful Thrull,GTC,"「他們有用，但主動匍匐腳下的哀求不會帶來多少滿足感。」
～歐佐夫執法者裘積卡",
Dying Wish,GTC,「但願一切能全部重來，讓我用第一口氣而非最後一口氣殺死你。」,
Ember Beast,GTC,灰燼獸是唯一能在礦石提煉區長期存活的牲口，用途很多，但都非其所願。,
Enter the Infinite,GTC,"「別只有一種想法～應該什麼都想。」
～尼米捷",
Executioner's Swing,GTC,「「合約為欠款訂定了附則。上面的細字寫著：頭顱是附則。」,
Firefist Striker,GTC,波洛斯的火焰拳同時緊握著保護與毀壞的承諾。,
Firemane Avenger,GTC,炎鬃奈維娜領軍襲擊巴布屋頂反抗軍得勝。如今無屬者立誓取她頭顱。,
Forced Adaptation,GTC,"「我們正在散播改變的種子。有時候，我們會種在人身上。」
～殼進化組的沃瑞",
Fortress Cyclops,GTC,"「他們以為已將他馴服，但他將永遠是狂野的泰坦、一股自然之力。
～古魯祭師娜恰",
Foundry Street Denizen,GTC,在鍛爐街暴亂後，逮捕人胡邊試圖禁止使用棍棒。這當然引發了另一場暴亂。,
Frenzied Tilling,GTC,"「伊捷的發明污染了我們的土地。燒毀它們，殺死製造者，淨化大地。」
～古魯祭師娜恰",
Frilled Oculus,GTC,"「要了解析米克？這就像跟造妖較量不眨眼並獲勝一樣簡單。」
～炎拳隊長達斯葛托",
Furious Resistance,GTC,"「至少無屬者叛軍有理想，而拉鐸司純粹是為了嘲弄、腐化與殺害我們珍視的一切。」
～波洛斯軍士黎布斯",
Gateway Shade,GTC,不倦、殘忍的陰魂是底密爾的耳目。,
Ghor-Clan Rampager,GTC,"「析米克來自寒冷遲滯的深淵。他們如何能理解狂野心靈之火？」
～古魯祭師克許卡",
Giant Adephage,GTC,"「在那樣的生物眼中，我們應該就像，嗯，蟲子。」
～炎拳隊長達斯葛托",
Gift of Orzhova,GTC,"「記住是誰的贈禮助你攀上高位。」
～歐佐夫神職者米拉娜",
Godless Shrine,GTC,無望的判決。,
Greenside Watcher,GTC,「伊捷可能要煽起戰爭，但我在此身負職責。我不能棄野地而去。」,
Gridlock,GTC,"「把馬車輪的一根小螺栓拔掉，整個地區嘎然停止。」
～拉札夫",
Grisly Spectacle,GTC,"「瞧瞧人們爭睹謀殺現場的景象。然後再來告訴我，我們不是只有一點點瘋狂而已。」
～裘里劇團業主裘里",
Ground Assault,GTC,"「擊倒龍很容易。 你只需要有足夠的空間來出手。」
～九指納博",
Gruul Charm,GTC,"「不是古魯？那去死吧！」
～咕嚕力莫",
Gruul Guildgate,GTC,此門將所有社會枷鎖一同置諸腦後。,
Gruul Keyrune,GTC,如荒野般危險又難以預測。,
Gruul Ragebeast,GTC,"「若其他公會希望開戰，他們應該知道我們早備戰已久。」
～高爾族酋長魯瑞雜爾",
Guildscorn Ward,GTC,"「無屬者已崛起，十會將敗亡。」
～第九區塗鴉",
Gutter Skulk,GTC,當蓋溫發現其倉庫遭侵擾時，他不知道該找滅鼠者還是驅魔人。,
Hellraiser Goblin,GTC,別讓他帶兵，但務必讓他帶路。,
High Priest of Penance,GTC,「我需要的是信念、忠誠、服從、信任、以及完全徹底的奉獻。」,
Hindervines,GTC,"「林地與律法。此兩者發展快速，俄佐立的管理能力已跟不上。」
～林木智者宋尼",
Hold the Gates,GTC,「我們在這些街道上長大，介柯的波洛斯士兵根本沒我們熟悉。」,
Holy Mantle,GTC,"「公會承諾保證我們的安全。我寧願靠自己。」
～第九區無屬法師碧絲卡",
Homing Lightning,GTC,"「我能看到的世界數之不盡。他們怎麼會覺得我無法在一個世界中將其盡尋？」
～拉爾查雷克",
Horror of the Dim,GTC,"「次等頭腦幾乎無法想像死靈術和心靈魔法能如此結合。」
～底密爾法師絲查娃",
Hydroform,GTC,"「海是我們的家，天空則是我們的歸宿。」
～首席潔加娜",
Illness in the Ranks,GTC,"「瑟雷尼亞拒絕向我們進貢。就用他們的方法來點出這項錯誤。」
～歐佐夫神職者米拉娜",
Illusionist's Bracers,GTC,如果你比其他人強兩倍，就很容易被當成神。,
Immortal Servitude,GTC,"「無數合約中的細字條文，確保了我們隨時受到保障。」
～歐佐夫大特使泰莎卡洛夫",
Incursion Specialist,GTC,「再替底密爾工作？這得視情況而定。再多跟我說一些這迷宮的事。」,
Ivy Lane Denizen,GTC,「空騎士的裝備？我有龍獸皮護手，柔韌防火。或是一件能擋住弩箭的角龍胸甲。」,
Keymaster Rogue,GTC,「這個用來打開介柯基地外的鐵柵。這個用來打開依梅里圖書館。這個用來打開一道隱形門...不行，我說太多了。」,
Killing Glare,GTC,往黑暗角落的隨意一瞥，有可能是你的最後一瞥。,
Kingpin's Pet,GTC,"「索爾獸聽力都不太好。所以一些錯誤是無可避免的。」
～歐佐夫神職者米拉娜",
Knight of Obligation,GTC,即使在致命決鬥中，他仍能計算利息至小數點後六位。,
Knight Watch,GTC,"「在巴布屋頂戰爭結束後，我們已失去尊重。派遣部隊謙恭地與市民打成一片。」
～波洛斯指揮官葉程",
Leyline Phantom,GTC,"「那迷宮本身就是一個幻象？還是如另一個迷宮般真實？也許我的心思跟龍王一樣狂亂了。」
～傑斯貝連的日記",
Madcap Skills,GTC,群眾愈多，他們愈難逃跑。,
Mark for Death,GTC,每個人都支持那小伙子，但沒人在他身上下注。,
Martial Glory,GTC,"「沒錯，波洛斯的戰術無與倫比。但當身邊的戰友紛紛倒下，就得靠著內心力量支撐下去。」
～基定尤拉告訴歐瑞梨",
Massive Raid,GTC,"「波洛斯眼光短淺。隨便給個代罪羔羊，他們便看不到真正的威脅。」
～拉札夫",
Master Biomancer,GTC,「大自然是了不起的工程師，但其進度過慢，不符我的需求。」,
Merciless Eviction,GTC,"「我曾經看到歐節達採取行動。從那天起，我一直很感激他們不但懶，又死得徹底。」
～歐瑞梨告訴基定尤拉",
Merfolk of the Depths,GTC,巨大陰溝在拉尼卡各處裂開後，顯露出遭埋沒的海洋，以及人們一度以為已絕種的人魚。,
Metropolis Sprite,GTC,「好吧，若那鬼怪不想自己的舌頭被穿洞，先前就不該對我吐舌頭。」,
Millennial Gargoyle,GTC,"「你在高處時必須臨危不亂，並非所有石頭都能讓你抓穩。」
～屋頂奔越者依薇塔",
Miming Slime,GTC,"「我們為了這個能力支付了析米克豐厚報酬，但我們應能從省下的工資中迅速收回這項開支。」
～歐佐夫神職者米拉娜",
Mindeye Drake,GTC,他們可以將城市景觀和其建築師的心思製成地圖。,
Mortus Strider,GTC,底密爾的最佳密探連死亡都能避開。,
Mugging,GTC,尖叫：被蒙住。口袋：遭掏空。頸部功能：不再一樣。,
Murder Investigation,GTC,「每次死亡都像一張由後果結成的網。我們的職責就是找出結網的蜘蛛。」,
Mystic Genesis,GTC,"「析米克能夠在爛泥窪上種出任何東西。我只希望他們永遠不會與葛加理聯手。」
～歐佐夫大特使泰莎卡洛夫",
Naturalize,GTC,"「如果你膽敢再威脅我，我就讓你那閃閃發亮的鐵褲子長出鋒利荊棘。」
～屋頂奔越者依薇塔",
Nav Squad Commandos,GTC,由俄佐立出資為地底城繪製當前的地圖，波洛斯奈夫小組則連最聲名狼藉的地區亦須調查。,
Nimbus Swimmer,GTC,析米克很快就發現，天空跟海洋一樣遼闊。,
Ogre Slumlord,GTC,"「他的居所充滿最邪惡噁心的病媒，還有鼠輩橫行。」
～單耳布蘭可",
Ordruun Veteran,GTC,「我的父親是古魯，但我要的是精準軍團，而非狂怒部族。」,
Orzhov Guildgate,GTC,此門背後藏有終身財富、安全保障和無盡永生...只要你肯先付點小錢。,
Orzhov Keyrune,GTC,只需揮動一次，便可領會權力在握的感覺。,
Pit Fight,GTC,"「窮盡拉尼卡所有的財富也拯救不了他的靈魂。」
～九指納博",
Predator's Rapport,GTC,"「其他公會說古魯是野蠻人，跟與我們一起生活的野獸沒有兩樣。我則認為我們已找到不會暗算我們的朋友。」
～多密雷德",
Primal Visitation,GTC,古魯祭師相信所有生靈都擁有野蠻靈魂，一種奮力想逃脫的獸性。,
Prophetic Prism,GTC,要了解拉尼卡，必須先了解各個公會對其穩定性的貢獻。,
Psychic Strike,GTC,在蒐集更多資訊來弄清尼米捷的企圖之前，拉札夫用盡各種機會來拖延實驗進度。,
Purge the Profane,GTC,歐佐夫透過不忠者內疚的想法，聽到了其他公會的計畫。,
Rapid Hybridization,GTC,"「我們已經將你的生命精華和多個生物的生命精華同時融合。不用謝我。」
～議長柴方",
Razortip Whip,GTC,"「在我們侵襲拉鐸司的滑稽劇之中，無論出現什麼都不會再令我驚訝了。」
～沃耶克隊長亞尼巴拉",
Realmwright,GTC,拉尼卡的每一寸土地都曾經因為某人的一時興起而遭改變。,
Righteous Charge,GTC,「以和平、穩健、正派之名 — 將他們徹底消滅！」,
Riot Gear,GTC,公會之間的任何會議都需要適當的配備。,
Ripscale Predator,GTC,隨著拉尼卡的荒野增廣，就連愛好自然者都不得不面對日益兇猛的自然威脅。,
Rubblebelt Raiders,GTC,"「這城市終將滅亡，而當野豬神粉碎最後數個磚塊時，古魯將會歡呼喝采。」
～古式信徒妮恰",
Ruination Wurm,GTC,拉尼卡建築師總鼓吹自己的建築足以抵擋亞龍，可他們從沒說過能抵擋多久。,
Rust Scarab,GTC,"「領悟大自然對社會問題所給予的答案。」
～古式信徒妮恰",
Sacred Foundry,GTC,激昂熱情和強悍技能創造難以直視的致命美感。,
Sage's Row Denizen,GTC,「我給予你不受偽忠所玷污的智慧，在不受任何公會的圖謀影響下學習。」,
Sapphire Drake,GTC,藍寶石龍獸能夠遙距溝通，其呼喚會跟嵌於頭骨的寶石共鳴。,
Scab-Clan Charger,GTC,「我希望看到的唯一道路，是由野生動物足蹄踏平的路。」,
Scatter Arc,GTC,「若你所選的密使能夠變動三諧五極真空管，無論發生此情況的機會有多渺茫，我都會將過多的負壓激子分流。」,
Scorchwalker,GTC,"「咕嚕力莫的元素發動襲擊，但給伊捷守護擋下，實驗繼續下去。」
～空騎士對瓦礫區的報告",
Serene Remembrance,GTC,拉札夫精心計劃，尼米捷研究調查，卓塔妮則在過去的細語中探索未來。,
Shattering Blow,GTC,"「歐瑞梨似乎太急著解決她的問題，一口氣將之全部打入遺忘之境。」
～首席潔加娜",
Shielded Passage,GTC,伊捷深入調查拉尼卡的過去，瑟雷尼亞毫無畏懼地跟隨。,
Signal the Clans,GTC,古魯族人極少遵守規則，但所有人都知道必須回應號角的召喚。,
Simic Charm,GTC,"「我們以心跳為單位來評斷進步。」
～首席潔加娜",
Simic Guildgate,GTC,此門悉心栽培生命之完美，邀你於內洞悉一切。,
Skarrg Goliath,GTC,"「他們以其律法束縛我們，我們則以自然之拳解放自己。」
～古式信徒妮恰",
Skinbrand Goblin,GTC,"「這些古魯皮膚符文～找出其圖案能呼喚街道、地脈，還是兩者都能。你有四天時間。」
～尼米捷告訴其助手",
Skullcrack,GTC,律法師的論點巧妙且理由充分，但布郎克的回擊卻無可辯駁。,
Skyblinder Staff,GTC,「若將我和大堆歐佐夫硬幣隔開的只有蝙蝠，那麼我將成為非常富有的盜賊。」,
Skygames,GTC,波洛斯和俄佐立都在觀察比賽，希望招募最優秀的運動員。,
Skyknight Legionnaire,GTC,千年平台曾是和平紀念碑，而空騎士很快便佔下這優越空中戰略位置。,
Slate Street Ruffian,GTC,"「無情到了精神異常的地步。給他一份工作吧。」
～歐佐夫徵召官介里拿",
Slaughterhorn,GTC,歐佐夫僧侶永遠不會穿越它的土地，但派遣索爾獸訊使做這件事卻費用低廉且富娛樂性。,
Smite,GTC,"「哼，這麼多天，他偏偏挑今天向我借靴子！」
～長春藤街惡徒達力裘",
Smog Elemental,GTC,"「天空曾是讓我遠離地上紛擾的避難所。如今，每一次飛行，死亡都如影隨行。」
～空耶克斥候希卡的著作",
Spark Trooper,GTC,由伊捷設計的導體位於陽園上，為空甲冑充能並讓浮動元素成形。,
Spell Rupture,GTC,"「魔法力就像水一樣，會從不夠好的容器流失。」
～析米克力法師賈蘭托斯",
Spire Tracer,GTC,拉尼卡的製圖師不僅橫向繪製地圖，也縱向繪製。,
Stomping Ground,GTC,"「根基、廢墟、以及戰鬥空間。家的一切應有盡有。」
～多密雷德",
Structural Collapse,GTC,古魯的洛喬夫節總是以相同的方式結束。,
Syndic of Tithes,GTC,"「入場免費，但須捐款。」
～偉柯帕銀行外的告示",
Syndicate Enforcer,GTC,就連拉尼卡最黑暗的角落也被教會的陰影籠罩。,
Thespian's Stage,GTC,在戰爭的流言中，十會盟之赦免的第三幕很快被改寫為悲劇。,
Thrull Parasite,GTC,兼具吸血鬼的飢餓和稅吏的縝密。,
Tin Street Market,GTC,"「有時候我會在錫街漫步，看人們為生計而忙碌。這提醒了我為何要做這份工作。」
～第十城郊逮捕人拉溫妮",
Totally Lost,GTC,夫畢佐向來討厭群眾。,
Tower Defense,GTC,"「龍獸只是練習。終有一天，我們可能必須擊落噬天霸，甚至是拉鐸司本身。」
～瓦礫區獵手柯倫那",
Towering Thunderfist,GTC,"「那些大傢伙破門而入，放走賓客，破壞派對，沒有人比他們更掃興。」
～拉鐸司教眾如芭",
Undercity Informer,GTC,「醜聞與誹謗永遠不是好消息，這是我從不當信使的原因。」,
Urban Evolution,GTC,析米克放出的融合體實驗品越來越多，他們需要新的棲息地，但付出代價者往往是當地人。,
Urbis Protector,GTC,"「我聽說波洛斯正因無屬者運動而折損天使，你肯定並不感到驚訝。」
～泰莎告訴拉札夫",
Viashino Shanktail,GTC,司立族的戰嚎表現出憤怒、蔑視和咒罵，令人印象深刻。,
Warmind Infantry,GTC,在歐瑞梨譴責尼米捷之前，這兩個公會曾就打造終極士兵的戰靈計劃而合作。,
Wasteland Viper,GTC,"「古魯接受所有在社會夾縫裡生存的毒物。」
～歐佐夫大特使泰莎卡洛夫",
Watery Grave,GTC,"「我們可能只是在追尋鬼影，給底密爾扯著九條傀儡絲。」
～拉爾查雷克",
Way of the Thief,GTC,真正的捷徑並非他人不知道的路，而是他人無法走的路。,
Wight of Precinct Six,GTC,就算墮落者和不死生物也需要保護者。,
Wildwood Rebirth,GTC,在拉尼卡，許多疾病比死亡更難處理。,
Wojek Halberdiers,GTC,由於厭倦了波洛斯的干擾，拉鐸司釋放出惡煞鬼怪，希望用他們的屍體數量壓垮戟隊。,
Wrecking Ogre,GTC,若找不到對手，波朗族的食人魔往往會挑戰建築物。,
Zarichi Tiger,GTC,"「馴服和奉獻這些生物，是我們信仰的證明。」
～查利奇殿堂僧侶雷析米",
Zhur-Taa Swine,GTC,格雷是最早成功馴養的人，但這項成就並沒有為他的遺孀帶來多少慰藉。,
Abattoir Ghoul,ISD,死亡奪走他的人性，但使刀技巧還留著。,
Abbey Griffin,ISD,"「吸血鬼與食屍鬼在黑暗中潛伏，但我們並不缺盟友。」
～月主教米凱耶",
Altar's Reap,ISD,"「惡魔不在乎我們是否會說他好話並舉行葬禮。 就殺了他吧。」
～主教巫派格，棘澤邊僕從",
Ambush Viper,ISD,"「活物很少讓我留下印象。 但我喜歡這個。」
～烏妲伐肯納",
Ancient Grudge,ISD,如果說狼人痛恨什麼，那就是頸環～尤其是艾維欣教會的象徵物：艾維欣頸環。,
Angel of Flight Alabaster,ISD,她能撐得過艾維欣消失的現況，但依舊會私下逐一詢問所引導的靈魂是否見過她。,
Angelic Overseer,ISD,自凡人希望誕生的不凡力量。,
Armored Skaab,ISD,完全為戰鬥而造。,
Army of the Damned,ISD,有時死亡會先敲個門。 有時它連牆壁都拆掉。,
Ashmouth Hound,ISD,牠強猛腳爪留下的痕跡極易辨識，當你需要避走其相反方向時非常有用。,
Avacynian Priest,ISD,僧侶總能即時現身、趕走橫行教區的邪物，因此備受荒野居民敬仰。,
Avacyn's Pilgrim,ISD,「艾維欣的守護遍佈各處。 從神聖教會到聖潔林地，我們雙眼所見之物盡受她慈愛眼神的關照。」,
Back from the Brink,ISD,在依尼翠，死亡只是轉職。,
Balefire Dragon,ISD,如果牠找上你，就勇敢赴死或死得痛快～反正是死定了。,
Battleground Geist,ISD,光是推推瓶子、讓畫室變冷，對某些遊魂是不夠的；它們組成幽靈軍團來直取活人心臟。,
Blasphemous Act,ISD,"「聖地不再免於死亡沾惹，死亡也不再免於任何沾惹。」
～護教軍騎士莎利雅",
Bloodcrazed Neonate,ISD,老一輩吸血鬼會仔細挑選餐點，但初獲新生者總因嗅到的第一縷氣息而陷入狂熱。,
Bloodgift Demon,ISD,手下的史革達傀儡為他作出奉獻，相信這能為自己帶來永生；這讓他非常受用。,
Bonds of Faith,ISD,"「就算無法消滅的，也會被鎮住。」
～艾維欣的誓言",
Boneyard Wurm,ISD,發現一堆骨頭很讓牠高興，而增加其數量能讓牠更高興。,
Bramblecrush,ISD,"「文明只是肥料。」
～召獸使賈路",
Bump in the Night,ISD,那不只是風。 那不只存於你腦中。 而且那絕對值得擔心。,
Burning Vengeance,ISD,霧是遊魂的悲傷。 風是其痛苦。 火是其復仇。,
Butcher's Cleaver,ISD,在瑟班安全區域之外的地方，工具與武器沒什麼分別。,
Cellar Door,ISD,就好像還有人需要理由來避開黑暗、潮濕的地窖。,
Champion of the Parish,ISD,「我挺城裡每一個鞋匠，染匠，以及愚人～而他們也挺我。」,
Chapel Geist,ISD,死亡讓它被過往悔恨重重鍊住。 它永遠尋求著贖罪機會，每個善念都會移除一條束縛。,
Claustrophobia,ISD,六吋泥土掩蓋了他的慘嚎。,
Clifftop Retreat,ISD,護教軍在此學會的不只是如何對抗惡魔與吸血鬼，也包括對抗無知。,
Cobbled Wings,ISD,對死靈鍊金術士來說，任何謎題都能靠著智慧與收獲來的肢體解決。,
Creepy Doll,ISD,孩子的瓷娃娃在某個晚上不見了，連同一把廚房大剪刀與鎮上的保安官。,
Crossway Vampire,ISD,「別討好命運。 它今晚並沒指引你逃出我掌中。 這是我一人之勞。」,
Curiosity,ISD,「你當然了解狩獵之樂趣所在啊，長毛的朋友。 你我的狩獵方式只有一點形式上的不同。」,
Curse of Death's Hold,ISD,「祝你全族死光光！」,
Curse of Oblivion,ISD,安寧的第一步，是學會遺忘。,
Curse of Stalked Prey,ISD,"「無辜荊棘將你的鮮血氣息散播空中。 別踏出道路之外。」
～大道看守艾耳末",
Curse of the Bloody Tome,ISD,眼見自己畢生心血毀於一旦，法師決定這是發狂的好時刻。,
Curse of the Nightly Hunt,ISD,當月亮升起、嗜血欲當頭，唯有殺戮才是正事。,
Curse of the Pierced Heart,ISD,"「願你的血管低泣，讓每個吸血鬼都注意到。」
～史頓襄詛咒",
Darkthicket Wolf,ISD,狼人剋星並不確知狼人是如何產生的。 所以他們見狼就殺，以防萬一。,
Dead Weight,ISD,比較殘酷的吸血鬼想出這種放牧方法。,
Dearly Departed,ISD,"「勿忘先祖。 他們從未忘卻我們。」
～月主教米凱耶",
Demonmail Hauberk,ISD,脫下它就跟脫下自己的皮一樣簡單。,
Deranged Assistant,ISD,「嘎耳，把泥漿機調一下。 嘎耳，再搬幾具屍體來。 嘎耳，別哭了，把你的腦組織給我。 如果他一直這麼粗魯，我就不幹了。」,
Desperate Ravings,ISD,她的心智一片混亂，其言說卻盡皆屬實。,
Devil's Play,ISD,魔鬼的手閒不下來。,
Diregraf Ghoul,ISD,"「至少這個還有手腳。 嗯，大部份的腳。」
～涅非利亞屍鬼牧者恩斯洛",
Disciple of Griselbrand,ISD,惡魔棘澤邊膽敢對抗艾維欣，為自己贏得數千人的嫌惡與少數人的景仰。,
Dissipate,ISD,"「這憎恨獸從不屬於我們的世界。 我只是讓它自由。」
～遊魂法師第爾克",
Divine Reckoning,ISD,純者生存。,
Doomed Traveler,ISD,他發誓在抵達旅程終點之前絕不停息。 他不知道自己說得那麼準。,
Elder Cathar,ISD,「我最大的希望，是你將在所有方面超越我，讓我的名字被遺忘在歷史某個角落。」,
Elder of Laurels,ISD,希望與禱文承載的力量如同長劍與火炬。,
Elite Inquisitor,ISD,「不論我殺了多少，總有更多待獵捕的。 光是想到這點就令我高興不已。」,
Endless Ranks of the Dead,ISD,瑟班軍隊被召回城牆附近，邊陲的村莊只好自籌防務。,
Essence of the Wild,ISD,如果太深入野境，它可能會把你當成自己。,
Evil Twin,ISD,等到邪惡的那一個在你身上捅把刀，就能認出來了。,
Falkenrath Marauders,ISD,無須在暗處潛行，也不用細語誘引。 他們靠著速度與狩獵的榮耀就能擒住獵物。,
Falkenrath Noble,ISD,「我經常在想，被選為我的獵物者會感到多麼刺激。」,
Feeling of Dread,ISD,人們確定真有些什麼的時候，嘴上只會說「我確定什麼也沒有」。,
Feral Ridgewolf,ISD,"「狼不再只因果腹而行獵。 他們把殺戮當作運動，或是為了眼底透露的某種瘋狂。」
～大道看守艾耳末",
Festerhide Boar,ISD,"「將逝者埋深點。 野豬最愛吃還有餘溫的屍體。」
～松柏森佈陷人堡霖",
Fortress Crab,ISD,這種蟹殼難開，肉又不好吃，於是得以自由成長；有些甚至長到比一棟農舍還大。,
Frightful Delusion,ISD,他是否真的存在確實還待研究，但她感受的恐懼可真確無誤。,
Full Moon's Rise,ISD,某些化狼者希望自己能擺脫虛弱的人身，並著迷於狼的力量。,
Furor of the Bitten,ISD,那些一廂情願認為自己染上化狼症的人，可能會與真正的患者一樣危險。,
Gallows Warden,ISD,精靈並不在乎受刑者的罪行或榮耀。 在它風暴籠罩下者都將受其庇護。,
Gatstaf Shepherd,ISD,"「有什麼比披著羊皮的狼更糟糕？」
～獵狼人的謎語
-----
「有什麼比披著羊皮的狼更糟糕？」
～獵狼人的謎語",
Gavony Township,ISD,"「教會的防衛守護已經減弱，而且沒人明白原因。 我們該靠自己來防衛了。」
～民兵領袖革列格",
Geistcatcher's Rig,ISD,這機械在所有地方都是非法物品，但充滿惡毒鬼魂與瘋狂發明家的涅非利亞除外。,
Geistflame,ISD,依尼翠的烈焰術士在亡者憤怒中找到最佳原料。,
Ghost Quarter,ISD,遭人遺棄，但並非沒有居民。,
Ghoulcaller's Bell,ISD,這鈴的響聲宣告著孽物將自墳場起身，以及其受害者將埋入土壤。,
Ghoulcaller's Chant,ISD,"「活人出生時又小又弱。 死人起身後馬上可用。 該選哪個夠明顯了吧。」
～加渥尼屍鬼牧者基沙",
Ghoulraiser,ISD,"「來。 帶著你的兄弟。 今晚，你可以嚐活人的肉。」
～涅非利亞屍鬼牧者賈達",
Grave Bramble,ISD,大自然憎恨殭屍。,
Graveyard Shovel,ISD,由於海溫古有繁盛的非法死屍市場，白天用來埋葬屍體的鏟子通常就是夜晚將之挖出來的那把。,
Gruesome Deformity,ISD,她想在自己每個去處引起恐懼。 惡魔很樂意滿足她的願望。,
Hamlet Captain,ISD,「吸血怪物，如果我落單的話，就真會不敢一戰了。」,
Hanweir Watchkeep,ISD,"他審視著狼群，但心裡明白有一個是自己永遠見不到的。
-----
技術上來說，他從未離開崗位。 狼去了哪裡，他就跟到哪裡。",
Harvest Pyre,ISD,遭火焰摧毀的屍體會產生最具毀滅性的遊魂。,
Heartless Summoning,ISD,"「雖不會在選美慶典得獎，但很合用。」
～涅非利亞屍鬼牧者恩斯洛",
Hinterland Harbor,ISD,在海洋與林木交接之處，很容易忘記黑暗統治著依尼翠大部分的地區。,
Hollowhenge Scavenger,ISD,在狼人將空圓地屠殺殆盡之後，其他生物移居進來。,
Civilized Scholar,ISD,"「我？生氣？ 當然不會。 多虧我的研究，這種無謂情緒已不造成干擾。」
-----
他最基本的慾望在那瞬間冒出來，不再受理性或良知束縛。",
Hysterical Blindness,ISD,"「這種驚慌已經很好玩，但真正樂趣是當咒語一個傳一個，讓村民開始尋找代罪羔羊的時候。」
～死靈鍊金術士盧德維",
Infernal Plunge,ISD,「喔，偉大的棘澤邊，無情世界的懲罰者，我樂意為您毀滅自已！」,
Delver of Secrets,ISD,"
-----
「不幸地，我的實驗動物不是死了就是逃了，所以我將會是最後的對象。 我一無所懼。 這晚將改變一切。」
～實驗室紀錄，最後一段",
Intangible Virtue,ISD,他們生時是各式各樣的成員：農夫，地主，扒手，僧侶。 他們死後則結合成單一的仁愛趨力。,
Into the Maw of Hell,ISD,通往惡魔與魔鬼居處的入口並不多。 不幸的是，他們偶爾會開通新的。,
Invisible Stalker,ISD,「我只擔心吸血鬼的嗅覺與冷死人的涅非利亞夜晚。」,
Isolated Chapel,ISD,並非每個教堂都是信念之地。,
Kessig Cagebreakers,ISD,「他們用柵欄囚禁這些高貴野獸，卻不曉得為何狼人要針對我們的城鎮攻擊。」,
Kessig Wolf,ISD,"「聽到狼嚎時別驚慌。 沒聽到時才該害怕。」
～剋星聖卓簡",
Kessig Wolf Run,ISD,據說當狼人首度改變形體時，所發出的第一聲嚎叫會在荒野縈繞不去，直到月落方歇。,
Kindercatch,ISD,在凱錫革的樹林村落中，父母用苦艾與其它苦味藥草餵食孩子，希望讓那些夜晚出沒的東西比較提不起興趣。,
Grizzled Outcasts,ISD,"獵人在鎮中不受歡迎，從來不被允許進入～直到他們消失的那晚。
-----
靴印變成腳掌印，並且朝著回鎮的方向延伸。",
Laboratory Maniac,ISD,他腦海飛舞著偉大計畫，卻從沒想過如果成功了會發生什麼事。,
