Lotus Path Djinn,Djinn de la voie du lotus,Créature : djinn et moine,"Vol
Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#"
Lotus-Eye Mystics,Mystiques de l'Œil de lotus,Créature : humain et moine,"Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#
Quand les Mystiques de l'Œil de lotus arrivent sur le champ de bataille, renvoyez une carte d'enchantement ciblée depuis votre cimetière dans votre main."
Map the Wastes,Cartographier les landes,Rituel,"Cherchez dans votre bibliothèque une carte de terrain de base, mettez-la sur le champ de bataille engagée puis mélangez votre bibliothèque. Renforcement 1. #(Choisissez une créature avec l'endurance la plus faible parmi les créatures que vous contrôlez et mettez un marqueur +1/+1 sur elle.)#"
Marang River Prowler,Rôdeur du fleuve Marang,Créature : humain et gredin,"Le Rôdeur du fleuve Marang ne peut pas bloquer et ne peut pas être bloqué.
Vous pouvez lancer le Rôdeur du fleuve Marang depuis votre cimetière tant que vous contrôlez un permanent noir ou vert."
Mardu Runemark,Marquerune de Mardu,Enchantement : aura,"Enchanter : créature
La créature enchantée gagne +2/+2.
La créature enchantée a l'initiative tant que vous contrôlez un permanent blanc ou noir."
Mardu Scout,Éclaireur marduen,Créature : gobelin et éclaireur,"Précipitation {1}{R} #(Vous pouvez lancer ce sort pour son coût de précipitation. Si vous faites ainsi, il acquiert la célérité et il est renvoyé dans la main de son propriétaire depuis le champ de bataille au début de la prochaine étape de fin.)#"
Mardu Shadowspear,Ombrelance marduenne,Créature : humain et guerrier,"À chaque fois que l'Ombrelance marduenne attaque, chaque adversaire perd 1 point de vie.
Précipitation {1}{B} #(Vous pouvez lancer ce sort pour son coût de précipitation. Si vous faites ainsi, il acquiert la célérité et il est renvoyé dans la main de son propriétaire depuis le champ de bataille au début de la prochaine étape de fin.)#"
Mardu Strike Leader,Chef d'assaut marduen,Créature : humain et guerrier,"À chaque fois que le Chef d'assaut marduen attaque, mettez sur le champ de bataille un jeton de créature 2/1 noire Guerrier.
Précipitation {3}{B} #(Vous pouvez lancer ce sort pour son coût de précipitation. Si vous faites ainsi, il acquiert la célérité et il est renvoyé dans la main de son propriétaire depuis le champ de bataille au début de la prochaine étape de fin.)#"
Mardu Woe-Reaper,Faucheur de malheurs marduen,Créature : humain et guerrier,"À chaque fois que le Faucheur de malheurs marduen ou qu'un autre guerrier arrive sur le champ de bataille sous votre contrôle, vous pouvez exiler une carte de créature ciblée depuis un cimetière. Si vous faites ainsi, vous gagnez 1 point de vie."
Mastery of the Unseen,Maîtrise de l'inapparence,Enchantement,"À chaque fois qu'un permanent que vous contrôlez est retourné face visible, vous gagnez 1 point de vie pour chaque créature que vous contrôlez.
{3}{W} : Manifestez la carte du dessus de votre bibliothèque. #(Mettez-la sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#"
Merciless Executioner,Exécuteur impitoyable,Créature : orque et guerrier,"Quand l'Exécuteur impitoyable arrive sur le champ de bataille, chaque joueur sacrifie une créature."
Mindscour Dragon,Dragon écuresprit,Créature : dragon,"Vol
À chaque fois que le Dragon écuresprit inflige des blessures de combat à un adversaire, le joueur ciblé met les quatre cartes du dessus de sa bibliothèque dans son cimetière."
Mistfire Adept,Expert brumefeu,Créature : humain et moine,"Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#
À chaque fois que vous lancez un sort non-créature, la créature ciblée acquiert le vol jusqu'à la fin du tour."
Mob Rule,La loi de la jungle,Rituel,"Choisissez l'un —
● Acquérez le contrôle de toutes les créatures de force supérieure ou égale à 4 jusqu'à la fin du tour. Dégagez ces créatures. Elles acquièrent la célérité jusqu'à la fin du tour.
● Acquérez le contrôle de toutes les créatures de force inférieure ou égale à 3 jusqu'à la fin du tour. Dégagez ces créatures. Elles acquièrent la célérité jusqu'à la fin du tour."
Monastery Mentor,Mentor du monastère,Créature : humain et moine,"Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#
À chaque fois que vous lancez un sort non-créature, mettez sur le champ de bataille un jeton de créature 1/1 blanche Moine avec la prouesse."
Monastery Siege,Siège du monastère,Enchantement,"Au moment où le Siège du monastère arrive sur le champ de bataille, choisissez Khans ou Dragons.
• Khans — Au début de votre étape de pioche, piochez une carte supplémentaire, puis défaussez-vous d'une carte.
• Dragons — Les sorts que vos adversaires lancent qui vous ciblent ou qui ciblent un permanent que vous contrôlez coûtent {2} de plus à lancer."
Neutralizing Blast,Salve neutralisante,Éphémère,Contrecarrez le sort multicolore ciblé.
Noxious Dragon,Dragon délétère,Créature : dragon,"Vol
Quand le Dragon délétère meurt, vous pouvez détruire une créature ciblée avec un coût converti de mana inférieur ou égal à 3."
"Ojutai, Soul of Winter","Ojutaï, âme de l'hiver",Créature légendaire : dragon,"Vol, vigilance
À chaque fois qu'un dragon que vous contrôlez attaque, engagez un permanent non-terrain ciblé qu'un adversaire contrôle. Ce permanent ne se dégage pas pendant la prochaine étape de dégagement de son contrôleur."
Orc Sureshot,Buteur orque,Créature : orque et archer,"À chaque fois qu'une autre créature arrive sur le champ de bataille sous votre contrôle, une créature ciblée qu'un adversaire contrôle gagne -1/-1 jusqu'à la fin du tour."
Outpost Siege,Siège de l'avant-poste,Enchantement,"Au moment où le Siège de l'avant-poste arrive sur le champ de bataille, choisissez Khans ou Dragons.
• Khans — Au début de votre entretien, exilez la carte du dessus de votre bibliothèque. Jusqu'à la fin du tour, vous pouvez jouer cette carte.
• Dragons — À chaque fois qu'une créature que vous contrôlez quitte le champ de bataille, le Siège de l'avant-poste inflige 1 blessure à une cible, créature ou joueur."
Palace Siege,Siège du palais,Enchantement,"Au moment où le Siège du palais arrive sur le champ de bataille, choisissez Khans ou Dragons.
• Khans — Au début de votre entretien, renvoyez une carte de créature ciblée depuis votre cimetière dans votre main.
• Dragons — Au début de votre entretien, chaque adversaire perd 2 points de vie et vous gagnez 2 points de vie."
Pilgrim of the Fires,Pèlerin des feux,Créature—artefact : golem,"Initiative, piétinement"
Pressure Point,Point de pression,Éphémère,"Engagez la créature ciblée.
Piochez une carte."
Qarsi High Priest,Grand prêtre de Qarsi,Créature : humain et clerc,"{1}{B}, {T}, sacrifiez une autre créature : Manifestez la carte du dessus de votre bibliothèque. #(Mettez cette carte sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#"
Rageform,Forme rageuse,Enchantement,"Quand la Forme rageuse arrive sur le champ de bataille, elle devient une aura avec enchanter : créature. Manifestez la carte du dessus de votre bibliothèque et attachez-lui la Forme rageuse. #(Pour manifester une carte, mettez-la sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#
La créature enchantée a la double initiative. #(Elle inflige des blessures de combat d'initiative et des blessures de combat normales.)#"
Rakshasa's Disdain,Dédain du rakshasa,Éphémère,Contrecarrez le sort ciblé à moins que son contrôleur ne paie {1} pour chaque carte dans votre cimetière.
Rally the Ancestors,Ralliement des ancêtres,Éphémère,Renvoyez sur le champ de bataille depuis votre cimetière chaque carte de créature avec un coût converti de mana inférieur ou égal à X. Exilez ces créatures au début de votre prochain entretien. Exilez le Ralliement des ancêtres.
Reach of Shadows,Portée des ombres,Éphémère,Détruisez une créature ciblée qui a au moins une couleur.
Reality Shift,Bouleversement de réalité,Éphémère,"Exilez la créature ciblée. Son contrôleur manifeste la carte du dessus de sa bibliothèque. #(Ce joueur met la carte du dessus de sa bibliothèque sur le champ de bataille face cachée comme une créature 2/2. Si c'est une carte de créature, elle peut être retournée face visible à tout moment pour son coût de mana.)#"
Refocus,Reconcentration,Éphémère,"Dégagez la créature ciblée.
Piochez une carte."
Renowned Weaponsmith,Forgeur d'armes réputé,Créature : humain et artificier,"{T} : Ajoutez {C}{C} à votre réserve. Ne dépensez ce mana que pour lancer des sorts d'artefact ou activer des capacités d'artefact.
{U}, {T} : Cherchez dans votre bibliothèque une carte appelée Arc du perce-cœur ou Fiole de feu des dragons, révélez-la, mettez-la dans votre main, puis mélangez votre bibliothèque."
Return to the Earth,Retour à la terre,Éphémère,"Détruisez l'artefact ciblé, l'enchantement ciblé ou la créature avec le vol ciblée."
Rite of Undoing,Rituel d'anéantissement,Éphémère,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
Renvoyez un permanent non-terrain ciblé que vous contrôlez et un permanent non-terrain ciblé que vous ne contrôlez pas dans les mains de leurs propriétaires."
Rugged Highlands,Hautes terres rocailleuses,Terrain,"Les Hautes terres rocailleuses arrivent sur le champ de bataille engagées.
Quand les Hautes terres rocailleuses arrivent sur le champ de bataille, vous gagnez 1 point de vie.
{T} : Ajoutez {R} ou {G} à votre réserve."
Ruthless Instincts,Instincts impitoyables,Éphémère,"Choisissez l'un —
• La créature non-attaquante ciblée acquiert la portée et le contact mortel jusqu'à la fin du tour. Dégagez-la.
• La créature attaquante ciblée gagne +2/+2 et acquiert le piétinement jusqu'à la fin du tour."
Sage-Eye Avengers,Vengeurs Œilsage,Créature : djinn et moine,"Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#
À chaque fois que les Vengeurs Œilsage attaquent, vous pouvez renvoyer une créature ciblée dans la main de son propriétaire si sa force est inférieure à celle des Vengeurs Œilsage."
Sage's Reverie,Rêverie du sage,Enchantement : aura,"Enchanter : créature
Quand la Rêverie du sage arrive sur le champ de bataille, piochez une carte pour chaque aura que vous contrôlez qui est attachée à une créature.
La créature enchantée gagne +1/+1 pour chaque aura que vous contrôlez qui est attachée à une créature."
Sandblast,Salve de sable,Éphémère,La Salve de sable inflige 5 blessures à la créature attaquante ou bloqueuse ciblée.
Sandsteppe Mastodon,Mastodonte de la steppe de sable,Créature : éléphant,"Portée
Quand le Mastodonte de la steppe de sable arrive sur le champ de bataille, renforcement 5. #(Choisissez une créature avec l'endurance la plus faible parmi les créatures que vous contrôlez et mettez cinq marqueurs +1/+1 sur elle.)#"
Sandsteppe Outcast,Proscrit de la steppe de sable,Créature : humain et guerrier,"Quand le Proscrit de la steppe de sable arrive sur le champ de bataille, choisissez l'un —
• Mettez un marqueur +1/+1 sur le Proscrit de la steppe de sable.
• Mettez sur le champ de bataille un jeton de créature 1/1 blanche Esprit avec le vol."
Scroll of the Masters,Parchemin des maîtres,Artefact,"À chaque fois que vous lancez un sort non-créature, mettez un marqueur « sapience » sur le Parchemin des maîtres.
{3}, {T} : La créature ciblée que vous contrôlez gagne +1/+1 jusqu'à la fin du tour pour chaque marqueur « sapience » sur le Parchemin des maîtres."
Shaman of the Great Hunt,Shamane de la Grande chasse,Créature : orque et shamane,"Célérité
À chaque fois qu'une créature que vous contrôlez inflige des blessures de combat à un joueur, mettez un marqueur +1/+1 sur elle.
#Férocité# — {2}{GU}{GU} : Piochez une carte pour chaque créature de force supérieure ou égale à 4 que vous contrôlez."
Shamanic Revelation,Révélation shamanique,Rituel,"Piochez une carte pour chaque créature que vous contrôlez.
#Férocité# — Vous gagnez 4 points de vie pour chaque créature de force supérieure ou égale à 4 que vous contrôlez."
Shifting Loyalties,Loyautés changeantes,Rituel,"Échangez le contrôle de deux permanents ciblés qui partagent un type de carte. #(Artefact, créature, enchantement, terrain et planeswalker sont des types de cartes.)#"
Shockmaw Dragon,Dragon chocgueule,Créature : dragon,"Vol
À chaque fois que le Dragon chocgueule inflige des blessures de combat à un joueur, il inflige 1 blessure à chaque créature que ce joueur contrôle."
"Shu Yun, the Silent Tempest","Shu Yun, la Tempête silencieuse",Créature légendaire : humain et moine,"Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#
À chaque fois que vous lancez un sort non-créature, vous pouvez payer {RW}{RW}. Si vous faites ainsi, la créature ciblée acquiert la double initiative jusqu'à la fin du tour."
Sibsig Host,Armée sibsig,Créature : zombie,"Quand l'Armée sibsig arrive sur le champ de bataille, chaque joueur met les trois cartes du dessus de sa bibliothèque dans son cimetière."
Sibsig Muckdraggers,Dragueboues sibsig,Créature : zombie,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
Quand les Dragueboues sibsig arrivent sur le champ de bataille, renvoyez une carte de créature ciblée depuis votre cimetière dans votre main."
"Silumgar, the Drifting Death","Silumgar, la mort drossante",Créature légendaire : dragon,"Vol, défense talismanique
À chaque fois qu'un dragon que vous contrôlez attaque, les créatures que le joueur défenseur contrôle gagnent -1/-1 jusqu'à la fin du tour."
Smoldering Efreet,Éfrit incandescent,Créature : éfrit et moine,"Quand l'Éfrit incandescent meurt, il vous inflige 2 blessures."
Soul Summons,Recrutement d'âme,Rituel,Manifestez la carte du dessus de votre bibliothèque. #(Mettez-la sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#
Soulfire Grand Master,Grande maîtresse âmefeu,Créature : humain et moine,"Lien de vie
Les sorts d'éphémère et de rituel que vous contrôlez ont le lien de vie.
{2}{UR}{UR} : La prochaine fois, ce tour-ci, que vous lancez un sort d'éphémère ou de rituel depuis votre main, mettez cette carte dans votre main à la place de votre cimetière au moment où elle se résout."
Soulflayer,Écorcheur d'âme,Créature : démon,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
Si une carte de créature avec le vol a été exilée par la capacité de fouille de l'Écorcheur d'âme, l'Écorcheur d'âme a le vol. C'est vrai aussi pour l'initiative, la double initiative, le contact mortel, la célérité, la défense talismanique, l'indestructible, le lien de vie, la portée, le piétinement et la vigilance."
Sudden Reclamation,Restauration soudaine,Éphémère,"Mettez les quatre cartes du dessus de votre bibliothèque dans votre cimetière, puis renvoyez une carte de créature et une carte de terrain depuis votre cimetière dans votre main."
Sultai Emissary,Émissaire de Sultaï,Créature : zombie et guerrier,"Quand l'Émissaire de Sultaï meurt, manifestez la carte du dessus de votre bibliothèque. #(Mettez cette carte sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#"
Sultai Runemark,Marquerune de Sultaï,Enchantement : aura,"Enchanter : créature
La créature enchantée gagne +2/+2.
La créature enchantée a le contact mortel tant que vous contrôlez un permanent vert ou bleu. #(Le nombre de blessures qu'elle inflige à une créature, quel qu'il soit, est suffisant pour la détruire.)#"
Sultai Skullkeeper,Gardecrâne sultaï,Créature : naga et shamane,"Quand le Gardecrâne sultaï arrive sur le champ de bataille, mettez les deux cartes du dessus de votre bibliothèque dans votre cimetière."
Supplant Form,Substitution de forme,Éphémère,Renvoyez la créature ciblée dans la main de son propriétaire. Vous mettez sur le champ de bataille un jeton qui est une copie de cette créature.
"Tasigur, the Golden Fang","Tasigur, le Croc doré",Créature légendaire : humain et shamane,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
{2}{GU}{GU} : Mettez les deux cartes du dessus de votre bibliothèque dans votre cimetière, puis renvoyez une carte non-terrain choisie par un adversaire depuis votre cimetière dans votre main."
Tasigur's Cruelty,Cruauté de Tasigur,Rituel,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
Chaque adversaire se défausse de deux cartes."
Temporal Trespass,Intrusion temporelle,Rituel,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
Jouez un tour supplémentaire après celui-ci. Exilez l'Intrusion temporelle."
Temur Battle Rage,Rage de bataille temurienne,Éphémère,"La créature ciblée acquiert la double initiative jusqu'à la fin du tour. #(Elle inflige des blessures de combat d'initiative et des blessures de combat normales.)#
#Férocité# — Cette créature acquiert aussi le piétinement jusqu'à la fin du tour si vous contrôlez une créature de force supérieure ou égale à 4."
Temur Runemark,Marquerune de Temur,Enchantement : aura,"Enchanter : créature
La créature enchantée gagne +2/+2.
La créature enchantée a le piétinement tant que vous contrôlez un permanent bleu ou rouge."
Temur Sabertooth,Smilodon temurien,Créature : chat,"{1}{G} : Vous pouvez renvoyer une autre créature que vous contrôlez dans la main de son propriétaire. Si vous faites ainsi, le Smilodon temurien acquiert l'indestructible jusqu'à la fin du tour."
Temur War Shaman,Shamane de guerre temurien,Créature : humain et shamane,"Quand le Shamane de guerre temurien arrive sur le champ de bataille, manifestez la carte du dessus de votre bibliothèque. #(Mettez cette carte sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#
À chaque fois qu'un permanent que vous contrôlez est retourné face visible, si c'est une créature, vous pouvez faire qu'elle se batte contre une créature ciblée que vous ne contrôlez pas."
Torrent Elemental,Élémental de tourbillon,Créature : élémental,"Vol
À chaque fois que l'Élémental de tourbillon attaque, engagez toutes les créatures que le joueur défenseur contrôle.
{3}{BG}{BG} : Mettez sur le champ de bataille, engagé, l'Élémental de tourbillon depuis l'exil. N'activez cette capacité que lorsque vous pourriez lancer un rituel."
Tranquil Cove,Crique tranquille,Terrain,"La Crique tranquille arrive sur le champ de bataille engagée.
Quand la Crique tranquille arrive sur le champ de bataille, vous gagnez 1 point de vie.
{T} : Ajoutez {W} ou {U} à votre réserve."
Typhoid Rats,Rats typhoïdiens,Créature : rat,"Contact mortel #(Le nombre de blessures que cette créature inflige à une créature, quel qu'il soit, est suffisant pour la détruire.)#"
"Ugin, the Spirit Dragon","Ugin, le dragon-esprit",Planeswalker : Ugin,"+2 : Ugin, le dragon-esprit inflige 3 blessures à une cible, créature ou joueur.
-X : Exilez chaque permanent avec un coût converti de mana inférieur ou égal à X qui a au moins une couleur.
-10 : Vous gagnez 7 points de vie, piochez sept cartes, puis mettez sur le champ de bataille jusqu'à sept cartes de permanent depuis votre main."
Ugin's Construct,Construction d'Ugin,Créature—artefact : construction,"Quand la Construction d'Ugin arrive sur le champ de bataille, sacrifiez un permanent qui a au moins une couleur."
Valorous Stance,Posture valeureuse,Éphémère,"Choisissez l'un —
• La créature ciblée acquiert l'indestructible jusqu'à la fin du tour.
• Détruisez une créature ciblée d'endurance supérieure ou égale à 4."
Vaultbreaker,Casseur de chambre forte,Créature : orque et gredin,"À chaque fois que le Casseur de chambre forte attaque, vous pouvez vous défausser d'une carte. Si vous faites ainsi, piochez une carte.
Précipitation {2}{R} #(Vous pouvez lancer ce sort pour son coût de précipitation. Si vous faites ainsi, il acquiert la célérité et il est renvoyé dans la main de son propriétaire depuis le champ de bataille au début de la prochaine étape de fin.)#"
Wandering Champion,Championne errante,Créature : humain et moine,"À chaque fois que la Championne errante inflige des blessures de combat à un joueur, si vous contrôlez un permanent bleu ou rouge, vous pouvez vous défausser d'une carte. Si vous faites ainsi, piochez une carte."
War Flare,Traceur lumineux de guerre,Éphémère,Les créatures que vous contrôlez gagnent +2/+1 jusqu'à la fin du tour. Dégagez ces créatures.
Warden of the First Tree,Garde du Premier arbre,Créature : humain,"{1}{WB} : Le Garde du Premier arbre devient un humain et guerrier avec une force et une endurance de base de 3/3.
{2}{WB}{WB} : Si le Garde du Premier arbre est un guerrier, il devient un humain et esprit et guerrier avec le piétinement et le lien de vie.
{3}{WB}{WB}{WB} : Si le Garde du Premier arbre est un esprit, mettez cinq marqueurs +1/+1 sur lui."
Wardscale Dragon,Dragon protectécaille,Créature : dragon,"Vol
Tant que le Dragon protectécaille est attaquant, le joueur défenseur ne peut pas lancer de sorts."
Whisk Away,Escamotage,Éphémère,Mettez la créature attaquante ou bloqueuse ciblée au-dessus de la bibliothèque de son propriétaire.
Whisperer of the Wilds,Chuchoteuse des terres sauvages,Créature : humain et shamane,"{T} : Ajoutez {G} à votre réserve.
#Férocité# — {T} : Ajoutez {G}{G} à votre réserve. N'activez cette capacité que si vous contrôlez une créature de force supérieure ou égale à 4."
Whisperwood Elemental,Élémental de bois-murmure,Créature : élémental,"Au début de votre étape de fin, manifestez la carte du dessus de votre bibliothèque. #(Mettez-la sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#
Sacrifiez l'Élémental de bois-murmure : Jusqu'à la fin du tour, les créatures face visible que vous contrôlez acquièrent « Quand cette créature meurt, manifestez la carte du dessus de votre bibliothèque. »"
Wild Slash,Balafre sauvage,Éphémère,"#Férocité# — Si vous contrôlez une créature de force supérieure ou égale à 4, les blessures ne peuvent pas être prévenues ce tour-ci.
La Balafre sauvage inflige 2 blessures à une cible, créature ou joueur."
Wildcall,Appel sauvage,Rituel,"Manifestez la carte du dessus de votre bibliothèque, puis mettez X marqueurs +1/+1 sur elle. #(Pour manifester une carte, mettez-la sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#"
Will of the Naga,Volonté du naga,Éphémère,"Fouille #(Chaque carte que vous exilez depuis votre cimetière en lançant ce sort paie {1}.)#
Engagez jusqu'à deux créatures ciblées. Ces créatures ne se dégagent pas pendant la prochaine étape de dégagement de leur contrôleur."
Winds of Qal Sisma,Vents de Qal Sisma,Éphémère,"Prévenez toutes les blessures de combat qui devraient être infligées ce tour-ci.
#Férocité# — Si vous contrôlez une créature de force supérieure ou égale à 4, à la place prévenez toutes les blessures de combat qui devraient être infligées ce tour-ci par des créatures que vos adversaires contrôlent."
Write into Being,Consigner à l'existence,Rituel,"Regardez les deux cartes du dessus de votre bibliothèque. Manifestez une de ces cartes, puis mettez l'autre au-dessus ou au-dessous de votre bibliothèque. #(Pour manifester une carte, mettez-la sur le champ de bataille face cachée comme une créature 2/2. Retournez-la face visible à tout moment pour son coût de mana si c'est une carte de créature.)#"
Yasova Dragonclaw,Yasova Griffedragon,Créature légendaire : humain et guerrier,"Piétinement
Au début du combat pendant votre tour, vous pouvez payer {1}{UR}{UR}. Si vous faites ainsi, acquérez le contrôle d'une créature ciblée qu'un adversaire contrôle dont la force est inférieure à celle de Yasova Griffedragon jusqu'à la fin du tour, dégagez cette créature et elle acquiert la célérité jusqu'à la fin du tour."
Abuna's Chant,Chant de l'abuna,Éphémère,"Choisissez l'un — Vous gagnez 5 points de vie ; ou prévenez, ce tour-ci, les prochaines 5 blessures sur une créature ciblée.
Union {2} #(Choisissez les deux si vous payez le coût d'union.)#"
Acquire,Acquisition,Rituel,Cherchez dans la bibliothèque de l'adversaire ciblé une carte d'artefact et mettez-la en jeu sous votre contrôle. Ce joueur mélange ensuite sa bibliothèque.
Advanced Hoverguard,Aérogarde de conception avancée,Créature : drone,"Vol
{U} : L'Aérogarde de conception avancée ne peut pas être la cible de sorts ou de capacités ce tour-ci."
All Suns' Dawn,L'aube de tous les soleils,Rituel,"Pour chaque couleur, renvoyez jusqu'à une carte ciblée de cette couleur depuis votre cimetière dans votre main. Retirez ensuite L'aube de tous les soleils de la partie."
Anodet Lurker,Guetteur à anodes,Créature—artefact,"Quand le Guetteur à anodes est mis dans un cimetière depuis le jeu, vous gagnez 3 points de vie."
Arachnoid,Arachnoïde,Créature—artefact : araignée,L'Arachnoïde peut bloquer comme si elle avait le vol.
Arcbound Wanderer,Vagabond entravarc,Créature—artefact,"#Modularité# — Solarisation #(Cette carte arrive en jeu avec, sur elle, un marqueur +1/+1 pour chaque couleur de mana utilisée pour payer son coût. Quand elle est mise dans un cimetière, vous pouvez placer ses marqueurs +1/+1 sur la créature-artefact ciblée.)#"
Armed Response,Réponse armée,Éphémère,La Réponse armée inflige à la créature attaquante ciblée un nombre de blessures égal au nombre d'équipements que vous contrôlez.
Artificer's Intuition,Intuition de l'artificier,Enchantement,"{U}, Défaussez-vous d'une carte d'artefact de votre main : Cherchez dans votre bibliothèque une carte d'artefact avec un coût converti de mana de 1 ou moins, révélez-la et mettez-la dans votre main. Mélangez ensuite votre bibliothèque."
Auriok Champion,Championne aurioke,Créature : humain et clerc,"Protection contre le noir et contre le rouge
À chaque fois qu'une autre créature arrive en jeu, vous pouvez gagner 1 point de vie."
Auriok Salvagers,Récupérateurs aurioks,Créature : humain et soldat,{1}{W} : Renvoyez la carte d'artefact avec un coût converti de mana de 1 ou moins ciblée depuis votre cimetière dans votre main.
Auriok Windwalker,Marchevent aurioke,Créature : humain et sorcier,"Vol
{T} : Attachez l'équipement ciblé que vous contrôlez à la créature ciblée que vous contrôlez."
Avarice Totem,Totem d'avarice,Artefact,{5} : Échangez le contrôle du Totem d'avarice contre celui du permanent non-terrain ciblé.
Baton of Courage,Hampe de courage,Artefact,"Vous pouvez jouer la Hampe de courage à tout moment où vous pourriez jouer un éphémère.
Solarisation #(Cette carte arrive en jeu avec, sur elle, un marqueur « charge » pour chaque couleur de mana utilisée pour payer son coût.)#
Retirez un marqueur « charge » de la Hampe de courage : La créature ciblée gagne +1/+1 jusqu'à la fin du tour."
Battered Golem,Golem bosselé,Créature—artefact : golem,"Le Golem bosselé ne se dégage pas pendant votre étape de dégagement.
À chaque fois qu'un artefact arrive en jeu, vous pouvez dégager le Golem bosselé."
Beacon of Creation,Flambeau de la Création,Rituel,Mettez en jeu un jeton de créature 1/1 verte Insecte pour chaque forêt que vous contrôlez. Mélangez le Flambeau de la Création à la bibliothèque de son propriétaire.
Beacon of Destruction,Flambeau de la Destruction,Éphémère,"Le Flambeau de la Destruction inflige 5 blessures à une cible, créature ou joueur. Mélangez le Flambeau de la Destruction dans la bibliothèque de son propriétaire."
Beacon of Immortality,Flambeau de l'Immortalité,Éphémère,Doublez le total de points de vie du joueur ciblé. Mélangez le Flambeau de l'Immortalité dans la bibliothèque de son propriétaire.
Beacon of Tomorrows,Flambeau de l'Avenir,Rituel,Le joueur ciblé joue un tour supplémentaire après celui-ci. Mélangez le Flambeau de l'Avenir à la bibliothèque de son propriétaire.
Beacon of Unrest,Flambeau de l'Inquiétude,Rituel,"Mettez en jeu, sous votre contrôle, une carte de créature ou d'artefact ciblée d'un cimetière. Mélangez le Flambeau de l'Inquiétude dans la bibliothèque de son propriétaire."
Blasting Station,Poste de déflagration,Artefact,"{T}, Sacrifiez une créature : Le Poste de déflagration inflige 1 blessure à une cible, créature ou joueur.
À chaque fois qu'une créature arrive en jeu, vous pouvez dégager le Poste de déflagration."
Blind Creeper,Fureteur aveugle,Créature : zombie et bête,"À chaque fois qu'un joueur joue un sort, le Fureteur aveugle gagne -1/-1 jusqu'à la fin du tour."
Blinkmoth Infusion,Décoction de scintimite,Éphémère,"Affinité pour les artefacts #(Ce sort coûte {1} de moins à jouer pour chaque artefact que vous contrôlez.)#
Dégagez tous les artefacts."
Bringer of the Black Dawn,Annonciateur de l'Aube noire,Créature : annonciateur,"Vous pouvez payer {W}{U}{B}{R}{G} à la place du coût de mana de l'Annonciateur de l'Aube noire.
Piétinement
Au début de votre entretien, vous pouvez payer 2 points de vie. Si vous faites ainsi, cherchez une carte dans votre bibliothèque, mélangez votre bibliothèque et mettez ensuite cette carte au-dessus d'elle."
Bringer of the Blue Dawn,Annonciateur de l'Aube bleue,Créature : annonciateur,"Vous pouvez payer {W}{U}{B}{R}{G} à la place du coût de mana de l'Annonciateur de l'Aube bleue.
Piétinement
Au début de votre entretien, vous pouvez piocher deux cartes."
Bringer of the Green Dawn,Annonciateur de l'Aube verte,Créature : annonciateur,"Vous pouvez payer {W}{U}{B}{R}{G} à la place du coût de mana de l'Annonciateur de l'Aube verte.
Piétinement
Au début de votre entretien, vous pouvez mettre en jeu un jeton de créature 3/3 verte Bête."
