Roaring Slagwurm,Röhrender Brammenwurm,Kreatur — Wurm,"Immer wenn der Röhrende Brammenwurm angreift, tappe alle Artefakte."
Savage Beating,Brutale Prügel,Spontanzauber,"Spiele Brutale Prügel nur während deines Zuges und nur während des Kampfes.
Bestimme eines — Alle Kreaturen, die du kontrollierst, erhalten Doppelschlag bis zum Ende des Zuges; oder enttappe alle Kreaturen, die du kontrollierst, und es gibt nach dieser Phase eine zusätzliche Kampfphase.
Verflechtung {1}{R}"
Scavenging Scarab,Leichenfleddernder Skarabäus,Kreatur — Insekt,Der Leichenfleddernde Skarabäus kann nicht blocken.
Screams from Within,Schreie von Innen,Kreaturenverzauberung,"Die verzauberte Kreatur erhält -1/-1
Wenn die verzauberte Kreatur auf einen Friedhof gelegt wird, bringe Schreie von Innen aus deinem Friedhof zurück ins Spiel."
Scrounge,Schnorren,Hexerei,Ein Gegner deiner Wahl bestimmt eine Artefaktkarte aus seinem Friedhof. Bringe diese Karte unter deiner Kontrolle ins Spiel.
Second Sight,Zweites Gesicht,Spontanzauber,"Bestimme eines — Schaue dir die obersten fünf Karten der Bibliothek eines Gegners deiner Wahl an und lege sie in beliebiger Reihenfolge zurück; oder schaue dir die obersten fünf Karten deiner Bibliothek an und lege sie in beliebiger Reihenfolge zurück.
Verflechtung {U} #(Bestimme beides, falls du die Verflechtungskosten bezahlst.)#"
Serum Powder,Serumpuder,Artefakt,"{T}: Erhöhe deinen Manavorrat um {C}.
Zu jedem Zeitpunkt, zu dem du einen Mulligan nehmen könntest und Serumpuder auf deiner Hand ist, kannst du die Karten auf deiner Hand ganz aus dem Spiel entfernen und dann genauso viele Karten ziehen. #(Du kannst dies zusätzlich zum Nehmen eines Mulligans machen.)#"
Shield of Kaldra,Kaldras Schild,Legendäres Artefakt — Ausrüstung,"Ausrüstung mit den Namen Kaldras Schwert, Kaldras Schild und Kaldras Helm sind unzerstörbar.
Die ausgerüstete Kreatur ist unzerstörbar. #(Zerstörungseffekte und tödlicher Schaden zerstören sie nicht.)#
Ausrüsten {4}"
Shriveling Rot,Ausdörrende Fäule,Spontanzauber,"Bestimme eines — Immer wenn bis zum Ende des Zuges einer Kreatur Schaden zugefügt wird, zerstöre sie; oder immer wenn bis zum Ende des Zuges eine Kreatur aus dem Spiel auf den Friedhof gelegt wird, verliert der Beherrscher dieser Kreatur Lebenspunkte in Höhe ihrer Stärke.
Verflechtung {2}{B} #(Bestimme beides, falls du die Verflechtungskosten bezahlst.)#"
Shunt,Beiseiteschieben,Spontanzauber,"Verändere das Ziel eines Zauberspruches deiner Wahl, der nur ein einzelnes Ziel hat."
"Slobad, Goblin Tinkerer","Slobad, Goblin-Kesselflicker","Kreatur — Goblin, Handwerker, Legende",Opfere ein Artefakt: Ein Artefakt deiner Wahl ist bis zum Ende des Zuges unzerstörbar. #(Zerstörungseffekte und tödlicher Schaden zerstören dieses Artefakt nicht.)#
Soulscour,Seelenjagen,Hexerei,"Zerstöre alle bleibenden Karten, die keine Artefakte sind."
Spawning Pit,Laichgrube,Artefakt,"Opfere eine Kreatur: Lege eine Ladungsmarke auf die Laichgrube.
{1}, entferne Ladungsmarken von der Laichgrube: Bringe einen 2/2 Laich-Artefaktkreaturspielstein ins Spiel."
Specter's Shroud,Leichentuch des Specters,Artefakt — Ausrüstung,"Die ausgerüstete Kreatur erhält +1/+0.
Immer wenn die ausgerüstete Kreatur einem Spieler Kampfschaden zufügt, wirft dieser Spieler eine Karte aus seiner Hand ab.
Ausrüsten {1} #({1}: Lege diese Karte an eine Kreatur deiner Wahl, die du kontrollierst, an. Spiele Ausrüsten wie eine Hexerei. Diese Karte kommt gelöst ins Spiel und bleibt im Spiel, falls die Kreatur das Spiel verlässt.)#"
Spellbinder,Spruchbinder,Artefakt — Ausrüstung,"#Einprägen# — Wenn der Spruchbinder ins Spiel kommt, kannst du eine Spontanzauberkarte, die kein Land ist, aus deiner Hand ganz aus dem Spiel entfernen.
Immer wenn die ausgerüstete Kreatur einem Spieler Kampfschaden zufügt, kannst du die eingeprägte Spontanzauberkarte kopieren und die Kopie spielen, ohne ihre Manakosten zu bezahlen.
Ausrüsten {4}"
Spincrusher,Mahlwirbler,Artefaktkreatur,"Immer wenn der Mahlwirbler blockt, lege eine +1/+1-Marke auf ihn.
Entferne eine +1/+1-Marke vom Mahlwirbler: Der Mahlwirbler kann in diesem Zug nicht geblockt werden."
Spire Golem,Gewindegolem,Artefaktkreatur — Golem,"Affinität zu Inseln #(Dieser Zauberspruch kostet beim Ausspielen für jede Insel, die du kontrollierst, {1} weniger.)#
Fliegend"
Stand Together,Zusammenrücken,Spontanzauber,Lege zwei +1/+1-Marken auf eine Kreatur deiner Wahl und zwei +1/+1-Marken auf eine andere Kreatur deiner Wahl.
Steelshaper Apprentice,Stahlformer-Lehrling,"Kreatur — Mensch, Soldat","{W}, {T}, bringe den Stahlformer-Lehrling auf die Hand seines Besitzers zurück: Durchsuche deine Bibliothek nach einer Ausrüstungskarte, zeige die Karte offen vor und nimm sie auf deine Hand. Mische danach deine Bibliothek."
Stir the Pride,Die Horde wecken,Spontanzauber,"Bestimme eines — Kreaturen, die du kontrollierst, erhalten +2/+2 bis zum Ende des Zuges; oder alle Kreaturen, die du kontrollierst, erhalten bis zum Ende des Zuges „Immer wenn diese Kreatur Schaden zufügt, erhältst du ebenso viele Lebenspunkte dazu.""
Verflechtung {1}{W} #(Bestimme beides, falls du die Verflechtungskosten bezahlst.)#"
Sundering Titan,Trennender Titan,Artefaktkreatur,"Wenn der Trennende Titan ins Spiel kommt, bestimme ein Land jedes Standardlandtyps und zerstöre dann diese Länder.
Wenn der Trennende Titan das Spiel verlässt, bestimme ein Land jedes Standardlandtyps und zerstöre dann diese Länder."
Surestrike Trident,Triffimmer-Dreizack,Artefakt — Ausrüstung,"Die ausgerüstete Kreatur hat Erstschlag und „{T}, löse den Triffimmer-Dreizack: Diese Kreatur fügt einem Spieler deiner Wahl Schadenspunkte in Höhe ihrer Stärke zu.""
Ausrüsten {4} #({4}: Lege diese Karte an eine Kreatur deiner Wahl, die du kontrollierst, an. Spiele Ausrüsten wie eine Hexerei. Diese Karte kommt gelöst ins Spiel und bleibt im Spiel, falls die Kreatur das Spiel verlässt.)#"
Sword of Fire and Ice,Schwert aus Feuer und Eis,Artefakt — Ausrüstung,"Die ausgerüstete Kreatur erhält +2/+2 und hat Schutz vor rot und vor blau.
Immer wenn die ausgerüstete Kreatur einem Spieler Kampfschaden zufügt, fügt das Schwert aus Feuer und Eis einer Kreatur oder einem Spieler deiner Wahl 2 Schadenspunkte zu und du ziehst eine Karte.
Ausrüsten {2}"
Sword of Light and Shadow,Schwert aus Licht und Schatten,Artefakt — Ausrüstung,"Die ausgerüstete Kreatur erhält +2/+2 und hat Schutz vor weiß und vor schwarz.
Immer wenn die ausgerüstete Kreatur einem Spieler Kampfschaden zufügt, erhältst du 3 Lebenspunkte dazu und kannst bis zu einer Kreaturenkarte deiner Wahl aus deinem Friedhof auf deine Hand zurücknehmen.
Ausrüsten {2}"
Synod Artificer,Synodenhandwerker,"Kreatur — Vedalken, Handwerker","{X}, {T}: Tappe X Nichtkreaturartefakte deiner Wahl.
{X}, {T}: Enttappe X Nichtkreaturartefakte deiner Wahl."
Talon of Pain,Klaue des Schmerzes,Artefakt,"Immer wenn eine Quelle, die du kontrollierst #(außer der Klaue des Schmerzes)#, einem Gegner Kampfschaden zufügt, lege eine Ladungsmarke auf die Klaue des Schmerzes.
{X}, {T}, entferne X Ladungsmarken von der Klaue des Schmerzes: Die Klaue des Schmerzes fügt einer Kreatur oder einem Spieler deiner Wahl X Schadenspunkte zu."
Tangle Golem,Knäuelgolem,Artefaktkreatur — Golem,"Affinität zu Wäldern #(Dieser Zauberspruch kostet beim Ausspielen für jeden Wald, den du kontrollierst, {1} weniger.)#"
Tangle Spider,Knäuelspinne,Kreatur — Spinne,"Aufblitzen #(Du kannst diesen Zauberspruch zu jedem Zeitpunkt spielen, zu dem du einen Spontanzauber spielen könntest.)#
Reichweite #(Diese Kreatur kann fliegende Kreaturen blocken.)#"
Tanglewalker,Knäuelwanderer,Kreatur — Dryade,"Kreaturen, die du kontrollierst, sind unblockbar, solange der verteidigende Spieler ein Artefakt, Land kontrolliert."
Tears of Rage,Tränen der Wut,Spontanzauber,"Spiele Tränen der Wut nur während des Angreifer-deklarieren-Segments.
Angreifende Kreaturen, die du kontrollierst, erhalten +X/+0 bis zum Ende des Zuges, wobei X gleich der Anzahl an angreifenden Kreaturen ist. Opfere diese Kreaturen am Ende des Zuges."
Tel-Jilad Outrider,Tel-Jilad-Vorreiter,"Kreatur — Elf, Krieger",Schutz vor Artefakten
Tel-Jilad Wolf,Tel-Jilad-Wolf,Kreatur — Wolf,"Immer wenn der Tel-Jilad-Wolf von einer Artefaktkreatur geblockt wird, erhält der Tel-Jilad-Wolf +3/+3 bis zum Ende des Zuges."
Test of Faith,Glaubensprüfung,Spontanzauber,"Verhindere die nächsten 3 Schadenspunkte, die in diesem Zug einer Kreatur deiner Wahl zugefügt würden, und lege für jeden auf diese Weise verhinderten 1 Schadenspunkt eine +1/+1-Marke auf diese Kreatur."
Thought Dissector,Gedankensezierer,Artefakt,"{X}, {T}: Ein Gegner deiner Wahl deckt Karten oben von seiner Bibliothek auf, bis er eine Artefaktkarte oder insgesamt X Karten aufdeckt, je nachdem was zuerst auftritt. Wird auf diese Weise eine Artefaktkarte aufgedeckt, bringe sie unter deiner Kontrolle ins Spiel und opfere den Gedankensezierer. Legen den Rest der aufgedeckten Karten auf den Friedhof dieses Spielers."
Trinisphere,Trinisphäre,Artefakt,"Solange die Trinisphäre ungetappt ist, kostet jeder Zauberspruch, der weniger als drei Mana beim Ausspielen kosten würden, drei Mana beim Ausspielen. #(Zusätzliches Mana in den Kosten kann mit Mana beliebiger Farbe oder mit farblosem Mana bezahlt werden. Zum Beispiel kostet ein Zauberspruch, den zu spielen {1}{B} kosten würde, stattdessen {2}{B}.)#"
Turn the Tables,Vorzeichen umdrehen,Spontanzauber,"Aller Kampfschaden, der dir in diesem Zug zugefügt würde, wird stattdessen einer angreifenden Kreatur deiner Wahl zugefügt."
Unforge,Einschmelzen,Spontanzauber,"Zerstöre eine Ausrüstung deiner Wahl. War diese Ausrüstung an eine Kreatur angelegt, fügt Einschmelzen dieser Kreatur 2 Schadenspunkte zu."
Vedalken Engineer,Vedalken-Ingenieur,"Kreatur — Vedalken, Handwerker","{T}: Erhöhe deinen Manavorrat um zwei Mana einer beliebigen Farbe. Verwende dieses Mana nur, um Artefaktzaubersprüche oder aktivierte Fähigkeiten von Artefakten zu spielen."
Vex,Belästigen,Spontanzauber,Neutralisiere einen Zauberspruch deiner Wahl. Der Beherrscher dieses Zauberspruchs darf eine Karte ziehen.
Viridian Acolyte,Viridischer Tempeldiener,"Kreatur — Elf, Schamane","{1},{T}: Erhöhe deinen Manavorrat um ein Mana einer beliebigen Farbe."
Voltaic Construct,Stromkonstrukt,Artefaktkreatur — Golem,{2}: Enttappe eine Artefaktkreatur deiner Wahl.
Vulshok Morningstar,Vulshok-Morgenstern,Artefakt — Ausrüstung,"Die ausgerüstete Kreatur erhält +2/+2.
Ausrüsten {2} #({2}: Lege diese Karte an eine Kreatur deiner Wahl an, die du kontrollierst. Spiele Ausrüsten wie eine Hexerei.)#"
Vulshok War Boar,Vulshok-Kriegswildschwein,Kreatur — Bestie,"Wenn das Vulshok-Kriegswildschwein ins Spiel kommt, opfere es, falls du nicht ein Artefakt opferst."
Wand of the Elements,Stab der Elemente,Artefakt,"{T}, opfere eine Insel: Bringe einen 2/2 blauen Elementar-Spielstein mit Flugfähigkeit ins Spiel.
{T}, opfere ein Gebirge: Bringe einen 3/3 roten Elementar-Spielstein ins Spiel."
Whispersilk Cloak,Mantel aus Flüsterseide,Artefakt — Ausrüstung,"Die ausgerüstete Kreatur ist unblockbar und verhüllt. #(Sie kann nicht das Ziel von Zaubersprüchen oder Fähigkeiten sein.)#
Ausrüsten {2} #({2}: Lege diese Karte an eine Kreatur deiner Wahl an, die du kontrollierst. Spiele Ausrüsten wie eine Hexerei.)#"
Wirefly Hive,Drahtfliegennest,Artefakt,"{3}, {T}: Wirf eine Münze. Wenn du den Münzwurf gewinnst, bringe einen 2/2 Drahtfliegen-Artefaktkreaturspielstein mit Flugfähigkeit ins Spiel. Verlierst du den Münzwurf, zerstöre alle Drahtfliegen."
Wurm's Tooth,Wurmzahn,Artefakt,"Immer wenn ein Spieler einen grünen Zauberspruch spielt, kannst du 1 Lebenspunkt dazu erhalten."
Anthem of Rakdos,Hymne der Rakdos,Verzauberung,"Immer wenn eine Kreatur angreift, die du kontrollierst, erhält sie bis zum Ende des Zuges +2/+0, und die Hymne der Rakdos fügt dir 1 Schadenspunkt zu.
#Versessenheit# — Solange du keine Karten auf deiner Hand hast, fügen Quellen, die du kontrollierst und die einer Kreatur oder einem Spieler Schaden zufügen würden, dieser Kreatur bzw. diesem Spieler stattdessen doppelt so viel Schadenspunkte zu."
Aquastrand Spider,Wasserstrang-Spinne,"Kreatur — Spinne, Mutant","Pfropfen 2 #(Diese Kreatur kommt mit zwei +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
{G}: Eine Kreatur deiner Wahl, auf der mindestens eine +1/+1-Marke liegt, hat bis zum Ende des Zuges Reichweite. #(Sie kann fliegende Kreaturen blocken.)#"
Assault Zeppelid,Angriffszeppelid,Kreatur — Bestie,"Fliegend, verursacht Trampelschaden"
Aurora Eidolon,Morgenröte-Eidolon,Kreatur — Geist,"{W}, opfere das Morgenröte-Eidolon: Verhindere die nächsten 3 Schadenspunkte, die in diesem Zug einer Kreatur oder einem Spieler deiner Wahl zugefügt würden.
Immer wenn du einen mehrfarbigen Zauberspruch spielst, kannst du das Morgenröte-Eidolon aus deinem Friedhof auf deine Hand zurückbringen."
Avatar of Discord,Avatar des Missklangs,Kreatur — Avatar,"#({BR} kann entweder mit {B} oder mit {R} bezahlt werden.)#
Fliegend
Wenn der Avatar des Missklangs ins Spiel kommt, opfere ihn, falls du nicht zwei Karten aus deiner Hand abwirfst."
Azorius AEthermage,Azorius-Äthermagier,"Kreatur — Mensch, Zauberer","Immer wenn eine bleibende Karte auf deine Hand zurückgebracht wird, kannst du {1} bezahlen. Falls du dies tust, ziehe eine Karte."
Azorius First-Wing,Elite-Geschwader der Azorius,Kreatur — Greif,"Fliegend, Schutz vor Verzauberungen"
Azorius Guildmage,Azorius-Gildenmagier,"Kreatur — Vedalken, Zauberer","{2}{W}: Tappe eine Kreatur deiner Wahl.
{2}{U}: Neutralisiere eine aktivierte Fähigkeit deiner Wahl. #(Manafähigkeiten können nicht als Ziel gewählt werden.)#"
Azorius Ploy,Azorius-Tricks,Spontanzauber,"Verhindere allen Kampfschaden, den eine Kreatur deiner Wahl in diesem Zug zufügen würde.
Verhindere allen Kampfschaden, der in diesem Zug einer Kreatur deiner Wahl zugefügt würde."
Azorius Signet,Azorius-Petschaft,Artefakt,"{1}, {T}: Erhöhe deinen Manavorrat um {W}{U}."
Beacon Hawk,Signalfalke,Kreatur — Vogel,"Fliegend
Immer wenn der Signalfalke einem Spieler Kampfschaden zufügt, kannst du eine Kreatur deiner Wahl enttappen.
{W}: Der Signalfalke erhält +0/+1 bis zum Ende des Zuges."
Blessing of the Nephilim,Segen der Nephilim,Verzauberung — Aura,"Kreaturenverzauberung
Die verzauberte Kreatur erhält +1/+1 für jede ihrer Farben."
Blood Crypt,Blutkrypta,Land — Sumpf,"#({T}: Erhöhe deinen Manavorrat um {B} oder {R}.)#
Sowie die Blutkrypta ins Spiel kommt, kannst du 2 Lebenspunkte bezahlen. Falls du dies nicht tust, kommt die Blutkrypta getappt ins Spiel."
Bond of Agony,Verbunden im Schmerz,Hexerei,"Zahle X Lebenspunkte als zusätzliche Kosten, um Verbunden im Schmerz zu spielen.
Alle anderen Spieler verlieren X Lebenspunkte."
Bound/Determined,Bestimmt/Unbeirrt,Spontanzauber/Spontanzauber,"Andere Zaubersprüche, die du kontrollierst, können in diesem Zug nicht von Zaubersprüchen oder Fähigkeiten neutralisiert werden.
Ziehe eine Karte.
-----
Andere Zaubersprüche, die du kontrollierst, können in diesem Zug nicht von Zaubersprüchen oder Fähigkeiten neutralisiert werden.
Ziehe eine Karte."
Brace for Impact,Vorbereitung auf den Aufprall,Spontanzauber,"Verhindere allen Schaden, der in diesem Zug einer mehrfarbigen Kreatur deiner Wahl zugefügt würde. Lege für jeden 1 Schadenspunkt, der auf diese Weise verhindert wird, eine +1/+1-Marke auf die Kreatur."
Brain Pry,Gedanken ausschnüffeln,Hexerei,"Benenne eine Karte, die kein Land ist. Ein Spieler deiner Wahl zeigt die Karten auf seiner Hand offen vor. Dieser Spieler wirft eine Karte dieses Namens aus seiner Hand ab. Kann er das nicht, ziehe eine Karte."
Breeding Pool,Aufzuchttümpel,Land — Wald,"#({T}: Erhöhe deinen Manavorrat um {G} oder {U}.)# 
Sowie der Aufzuchttümpel ins Spiel kommt, kannst du 2 Lebenspunkte bezahlen. Falls du dies nicht tust, kommt der Aufzuchttümpel getappt ins Spiel."
Bronze Bombshell,Bronzene Sexbombe,Artefaktkreatur — Konstrukt,"Wenn ein anderer Spieler als der Besitzer der Bronzenen Sexbombe sie kontrolliert, opfert dieser Spieler sie. Falls der Spieler dies tut, fügt die Bronzene Sexbombe ihm 7 Schadenspunkte zu."
Cackling Flames,Kichernde Flammen,Spontanzauber,"Kichernde Flammen fügen einer Kreatur oder einem Spieler deiner Wahl 3 Schadenspunkte zu.
#Versessenheit# — Kichernde Flammen fügen dieser Kreatur bzw. diesem Spieler stattdessen 5 Schadenspunkte zu, falls du keine Karten auf deiner Hand hast."
Carom,Karambolage,Spontanzauber,"Der nächste 1 Schadenspunkt, der in diesem Zug einer Kreatur deiner Wahl zugefügt würde, wird stattdessen einer anderen Kreatur deiner Wahl zugefügt.
Ziehe eine Karte."
Court Hussar,Husar des Hofes,"Kreatur — Vedalken, Ritter","Wachsamkeit
Wenn der Husar des Hofes ins Spiel kommt, schaue dir die obersten drei Karten deiner Bibliothek an, nimm eine davon auf deine Hand und lege den Rest in beliebiger Reihenfolge unter deine Bibliothek.
Wenn der Husar des Hofes ins Spiel kommt, opfere ihn, falls nicht {W} ausgegeben wurde, um ihn zu spielen."
Crime/Punishment,Schuld/Sühne,Hexerei/Hexerei,"Zerstöre alle Artefakte, Kreaturen und Verzauberungen mit umgewandelten Manakosten von X.
-----
Zerstöre alle Artefakte, Kreaturen und Verzauberungen mit umgewandelten Manakosten von X."
Crypt Champion,Champion der Krypta,Kreatur — Zombie,"Doppelschlag
Wenn der Champion der Krypta ins Spiel kommt, bringt jeder Spieler eine Kreaturenkarte mit umgewandelten Manakosten von 3 oder weniger aus seinem Friedhof ins Spiel.
Wenn der Champion der Krypta ins Spiel kommt, opfere ihn, falls nicht {R} ausgegeben wurde, um ihn zu spielen."
Cytoplast Manipulator,Zytoplast-Manipulator,"Kreatur — Mensch, Zauberer, Mutant","Pfropfen 2 #(Diese Kreatur kommt mit zwei +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
{U}, {T}: Übernimm die Kontrolle über eine Kreatur deiner Wahl, auf der mindestens eine +1/+1-Marke liegt, solange der Zytoplast-Manipulator im Spiel bleibt."
Cytoplast Root-Kin,Wurzelsippen-Zytoplast,"Kreatur — Elementarwesen, Mutant","Wenn der Wurzelsippen-Zytoplast ins Spiel kommt, lege eine +1/+1-Marke auf alle anderen Kreaturen, die du kontrollierst und auf denen bereits mindestens eine +1/+1-Marke liegt.
{2}: Bewege eine +1/+1-Marke von einer Kreatur deiner Wahl, die du kontrollierst, auf den Wurzelsippen-Zytoplast."
Cytoshape,Zytoform,Spontanzauber,Bestimme eine nichtlegendäre Kreatur im Spiel. Ein Kreatur deiner Wahl wird bis zum Ende des Zuges zu einer Kopie der bestimmten Kreatur.
Cytospawn Shambler,Schlurfender Zytobrüter,"Kreatur — Elementarwesen, Mutant","Pfropfen 6 #(Diese Kreatur kommt mit sechs +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
{G}: Eine Kreatur deiner Wahl, auf der mindestens eine +1/+1-Marke liegt, verursacht bis zum Ende des Zuges Trampelschaden."
Delirium Skeins,Stränge des Deliriums,Hexerei,Jeder Spieler wirft drei Karten aus seiner Hand ab.
Supply/Demand,Angebot/Nachfrage,Hexerei/Hexerei,"Durchsuche deine Bibliothek nach einer mehrfarbigen Karte, zeige sie offen vor und nimm sie auf deine Hand. Mische danach deine Bibliothek.
-----
Durchsuche deine Bibliothek nach einer mehrfarbigen Karte, zeige sie offen vor und nimm sie auf deine Hand. Mische danach deine Bibliothek."
Demonfire,Dämonenfeuer,Hexerei,"Dämonenfeuer fügt einer Kreatur oder einem Spieler deiner Wahl X Schadenspunkte zu. Falls eine Kreatur, der auf diese Weise Schaden zugefügt wurde, in diesem Zug auf den Friedhof gelegt würde, entferne sie stattdessen ganz aus dem Spiel.
#Versessenheit# — Falls du keine Karten auf deiner Hand hast, kann das Dämonenfeuer nicht von Zaubersprüchen oder Fähigkeiten neutralisiert und der Schaden nicht verhindert werden."
Demon's Jester,Hofnarr des Dämonen,Kreatur — Bold,"Fliegend
#Versessenheit# — Der Hofnarr des Dämonen erhält +2/+1, solange du keine Karten auf deiner Hand hast."
Research/Development,Forschung/Entwicklung,Spontanzauber/Spontanzauber,"Bringe einen 3/1 roten Elementarspielstein ins Spiel, falls dir nicht ein Gegner gestattet, eine Karte zu ziehen. Wiederhole diesen Vorgang noch zwei Mal.
-----
Bringe einen 3/1 roten Elementarspielstein ins Spiel, falls dir nicht ein Gegner gestattet, eine Karte zu ziehen. Wiederhole diesen Vorgang noch zwei Mal."
Dovescape,Taubenschlag,Verzauberung,"#({WU} kann entweder mit {W} oder mit {U} bezahlt werden.)#
Immer wenn ein Spieler einen Nichtkreatur-Zauber spielt, neutralisiere diesen Zauber. Dieser Spieler bringt X 1/1 weiße und blaue Vogelspielsteine mit Flugfähigkeit ins Spiel, wobei X gleich den umgewandelten Manakosten des Zaubers ist."
Dread Slag,Grauenvolles Schlackewesen,Kreatur — Schrecken,"Verursacht Trampelschaden
Das Grauenvolle Schlackewesen erhält -4/-4 für jede Karte auf deiner Hand."
Drekavac,Drekavac,Kreatur — Bestie,"Wenn der Drekavac ins Spiel kommt, opfere ihn, falls du nicht eine Nicht-Kreaturkarte aus deiner Hand abwirfst."
Elemental Resonance,Grundlegende Resonanz,Verzauberung — Aura,"Bleibende-Karten-Verzauberung
Erhöhe zu Beginn deiner vor-dem-Kampf-Hauptphase deinen Manavorrat um Mana in Höhe der Manakosten der verzauberten bleibenden Karte. #(Manakosten schließen die Farben ein. Hat ein Manasymbol mehrere Farben, bestimme eine davon.)#"
Odds/Ends,Krims/Krams,Spontanzauber/Spontanzauber,"Ein Spieler deiner Wahl opfert zwei angreifende Kreaturen.
-----
Ein Spieler deiner Wahl opfert zwei angreifende Kreaturen."
Enemy of the Guildpact,Feind des Gildenbunds,Kreatur — Geist,Schutz vor allem Mehrfarbigen
Enigma Eidolon,Rätselhaftes Eidolon,Kreatur — Geist,"{U}, opfere das Rätselhafte Eidolon: Ein Spieler deiner Wahl legt die obersten drei Karten seiner Bibliothek auf seinen Friedhof.
Immer wenn du einen mehrfarbigen Zauberspruch spielst, kannst du das Rätselhafte Eidolon aus deinem Friedhof auf deine Hand zurückbringen."
Entropic Eidolon,Entropie-Eidolon,Kreatur — Geist,"{B}, opfere das Entropie-Eidolon: Ein Spieler deiner Wahl verliert 1 Lebenspunkt und du erhältst 1 Lebenspunkt dazu.
Immer wenn du einen mehrfarbigen Zauberspruch spielst, kannst du das Entropie-Eidolon aus deinem Friedhof auf deine Hand zurückbringen."
Trial/Error,Versuch/Fehlschlag,Spontanzauber/Spontanzauber,"Neutralisiere einen mehrfarbigen Zauberspruch deiner Wahl.
-----
Neutralisiere einen mehrfarbigen Zauberspruch deiner Wahl."
Evolution Vat,Evolutionsbottich,Artefakt,"{3}, {T}: Tappe eine Kreatur deiner Wahl und lege eine +1/+1-Marke auf sie. Bis zum Ende des Zuges hat diese Kreatur „{2}{G}{U}: Verdoppele die Anzahl an +1/+1-Marken auf dieser Kreatur."""
Experiment Kraj,Kraj-Experiment,"Legendäre Kreatur — Schlammwesen, Mutant","Das Kraj-Experiment hat alle aktivierten Fähigkeiten aller anderen Kreaturen, auf denen mindestens eine +1/+1-Marke liegt.
{T}: Lege eine +1/+1-Marke auf eine Kreatur deiner Wahl."
Rise/Fall,Aufstieg/Fall,Hexerei/Hexerei,"Ein Spieler deiner Wahl zeigt zwei zufällig bestimmte Karten von seiner Hand offen vor und wirft dann alle Karten ab, die auf diese Weise vorgezeigt wurden und kein Land sind.
-----
Ein Spieler deiner Wahl zeigt zwei zufällig bestimmte Karten von seiner Hand offen vor und wirft dann alle Karten ab, die auf diese Weise vorgezeigt wurden und kein Land sind."
Fertile Imagination,Fruchtbare Vorstellung,Hexerei,"Bestimme einen Kartentyp. Ein Gegner deiner Wahl zeigt die Karten auf seiner Hand offen vor. Bringe zwei 1/1 grüne Saprolingspielsteine für jede Karte des bestimmten Typs, die auf diese Weise offen vorgezeigt wird, ins Spiel. #(Die Kartentypen sind Artefakt, Kreatur, Verzauberung, Spontanzauber, Land und Hexerei.)#"
Flame-Kin War Scout,Flammensippen-Kundschafter,"Kreatur — Elementarwesen, Späher","Wenn eine andere Kreatur ins Spiel kommt, opfere den Flammensippen-Kundschafter. Falls du dies tust, fügt der Flammensippen-Kundschafter dieser Kreatur 4 Schadenspunkte zu."
Flaring Flame-Kin,Flackernder Flammensippler,"Kreatur — Elementarwesen, Krieger","Solange der Flackernde Flammensippler verzaubert ist, erhält er +2/+2, verursacht Trampelschaden und hat „{R}: Der Flackernde Flammensippler erhält +1/+0 bis zum Ende des Zuges."""
Flash Foliage,Lebendes Blätterdach,Spontanzauber,"Bringe einen 1/1 grünen Saprolingspielstein ins Spiel, der eine Kreatur deiner Wahl blockt, die dich angreift.
Ziehe eine Karte."
Freewind Equenaut,Pfeilschnelle Equidonautin,"Kreatur — Mensch, Bogenschütze","Fliegend
Solange die Pfeilschnelle Equidonautin verzaubert ist, hat sie „{T}: Die Pfeilschnelle Equidonautin fügt einer angreifenden oder blockenden Kreatur deiner Wahl 2 Schadenspunkte zu."""
Gnat Alley Creeper,Mückengassen-Kriecher,"Kreatur — Mensch, Räuber",Der Mückengassen-Kriecher kann nicht von fliegenden Kreaturen geblockt werden.
Gobhobbler Rats,Plattschnauzen-Ratten,Kreatur — Ratte,"#Versessenheit# — Die Plattschnauzen-Ratten erhalten +1/+0 und „{B}: Regeneriere die Plattschnauzen-Ratten"", solange du keine Karten auf deiner Hand hast."
Govern the Guildless,Lenken der Gildenlosen,Hexerei,"Übernimm die Kontrolle über eine einfarbige Kreatur deiner Wahl.
#Vorhersage# — {1}{U}, zeige Lenken der Gildenlosen aus deiner Hand offen vor: Die Farbe einer Kreatur deiner Wahl wird bis zum Ende des Zuges zu einer oder mehreren Farben, die du bestimmst. #(Spiele diese Fähigkeit nur während deines Versorgungssegments und nur einmal in jedem Zug.)#"
