Decree of Justice,Decreto della Giustizia,Stregoneria,"Metti in gioco X pedine creatura Angelo 4/4 bianche con volare.
Ciclo {2}{W}
Quando usi l'abilità ciclo del Decreto della Giustizia, puoi spendere {X}. Se lo fai, metti in gioco X pedine creatura Soldato 1/1 bianche."
Deep-Sea Kraken,Kraken delle Profondità,Creatura — Kraken,"La Kraken delle Profondità non può essere bloccata.
Sospendere 9—{2}{U}
Ogniqualvolta un avversario gioca una magia, se la Kraken delle Profondità è sospesa, rimuovi un segnalino tempo da essa."
Demon of Wailing Agonies,Demone dei Lamenti Agonizzanti,Creatura — Demone,"Volare
#Tenente# — Fintanto che controlli il tuo comandante, il Demone dei Lamenti Agonizzanti prende +2/+2 e ha ""Ogniqualvolta il Demone dei Lamenti Agonizzanti infligge danno da combattimento a un giocatore, quel giocatore sacrifica una creatura""."
Deploy to the Front,Schieramento al Fronte,Stregoneria,"Metti sul campo di battaglia X pedine creatura Soldato 1/1 bianche, dove X è il numero di creature sul campo di battaglia."
Desert Twister,Tornado del Deserto,,
Disciple of Bolas,Discepola di Bolas,Creatura — Mago Umano,"Quando la Discepola di Bolas entra nel campo di battaglia, sacrifica un'altra creatura. Guadagni X punti vita e peschi X carte, dove X è la forza di quella creatura."
Distorting Wake,Scia Distorcente,,
Domineering Will,Volontà Opprimente,Istantaneo,"Scegli fino a tre creature non attaccanti bersaglio. Un giocatore bersaglio prende il controllo di quelle creature fino alla fine del turno. STAPpa quelle creature. Bloccano in questo turno, se possono farlo."
Dormant Volcano,Vulcano Dormiente,,
"Drana, Kalastria Bloodchief","Drana, Capo Sanguinario Kalastria",Creatura Leggendaria — Sciamano Vampiro,"Volare
{X}{B}{B}: Una creatura bersaglio prende -0/-X fino alla fine del turno e Drana, Capo Sanguinario Kalastria prende +X/+0 fino alla fine del turno."
Dread Return,Ritorno Terrificante,Stregoneria,"Rimetti in gioco una carta creatura bersaglio dal tuo cimitero.
Flashback—Sacrifica tre creature. #(Puoi giocare questa carta dal tuo cimitero pagando il suo costo di flashback. Poi rimuovila dal gioco)#."
Dreamstone Hedron,Edro della Pietra Onirica,Artefatto,"{T}: Aggiungi {C}{C}{C} alla tua riserva di mana.
{3}, {T}, Sacrifica l'Edro della Pietra Onirica: Pesca tre carte."
Dregs of Sorrow,Culmine della Disperazione,,
Drove of Elves,Folla di Elfi,Creatura — Elfo,"La forza e la costituzione della Folla di Elfi sono pari al numero di permanenti verdi che controlli.
La Folla di Elfi non può essere bersaglio di magie o abilità controllate dai tuoi avversari."
Dualcaster Mage,Maga Duplicatrice,Creatura — Mago Umano,"Lampo
Quando la Maga Duplicatrice entra nel campo di battaglia, copia una magia istantaneo o stregoneria bersaglio. Puoi scegliere nuovi bersagli per la copia."
Dulcet Sirens,Sirene Soavi,Creatura — Sirena,"{U}, {T}: Una creatura bersaglio attacca un avversario bersaglio in questo turno, se può farlo.
Metamorfosi {U} #(Puoi lanciare questa carta a faccia in giù come una creatura 2/2 pagando {3}. Girala a faccia in su in qualsiasi momento pagando il suo costo di metamorfosi.)#"
Elvish Archdruid,Arcidruido Elfico,Creatura — Druido Elfo,"Le altre creature Elfo che controlli prendono +1/+1.
{T}: Aggiungi {G} alla tua riserva di mana per ogni Elfo che controlli."
Elvish Mystic,Elfo Mistico,Creatura — Druido Elfo,{T}: Aggiungi {G} alla tua riserva di mana.
Elvish Visionary,Elfa Visionaria,Creatura — Sciamano Elfo,"Quando l'Elfa Visionaria entra in gioco, pesca una carta."
Emerald Medallion,Medaglione di Smeraldo,,
"Emeria, the Sky Ruin","Emeria, la Rovina del Cielo",Terra,"Emeria, la Rovina del Cielo entra nel campo di battaglia TAPpata.
All'inizio del tuo mantenimento, se controlli sette o più Pianure, puoi rimettere sul campo di battaglia una carta creatura bersaglio dal tuo cimitero.
{T}: Aggiungi {W} alla tua riserva di mana."
Epochrasite,Epocrassita,Creatura Artefatto — Costrutto,"L'Epocrassita entra in gioco con tre segnalini +1/+1 su di essa se non l'hai giocata dalla tua mano.
Quando l'Epocrassita viene messa in un cimitero dal gioco, rimuovila dal gioco con tre segnalini tempo su di essa e guadagna sospendere."
Essence Warden,Guardiana dell'Essenza,Creatura — Sciamano Elfo,"Ogniqualvolta un'altra creatura entra in gioco, guadagni 1 punto vita."
Everflowing Chalice,Calice Infinito,Artefatto,"Multipotenziamento {2} #(Puoi pagare {2} addizionale un qualsiasi numero di volte quando lanci questa magia.)#
Il Calice Infinito entra nel campo di battaglia con un segnalino carica per ogni volta che è stato potenziato.
{T}: Aggiungi {C} alla tua riserva di mana per ogni segnalino carica sul Calice Infinito."
Everglades,Distesa Paludosa,,
Exclude,Escludere,,
"Ezuri, Renegade Leader","Ezuri, Capo Rinnegato",Creatura Leggendaria — Guerriero Elfo,"{G}: Rigenera un altro Elfo bersaglio.
{2}{G}{G}{G}: Le creature Elfo che controlli prendono +3/+3 e hanno travolgere fino alla fine del turno."
Faithless Looting,Saccheggio degli Infedeli,Stregoneria,"Pesca due carte, poi scarta due carte.
Flashback {2}{R} #(Puoi lanciare questa carta dal tuo cimitero pagando il suo costo di flashback. Poi esiliala.)#"
Fathom Seer,Veggente Profonda,Creatura — Illusione,"Metamorfosi—Fai tornare due Isole che controlli in mano al loro proprietario. #(Puoi giocare questa carta a faccia in giù come una creatura 2/2 pagando {3}. Girala a faccia in su in qualsiasi momento pagando il suo costo di metamorfosi.)#
Quando la Veggente Profonda viene girata a faccia in su, pesca due carte."
Feldon of the Third Path,Feldon del Terzo Cammino,Creatura Leggendaria — Artefice Umano,"{2}{R}, {T}: Metti sul campo di battaglia una pedina che è una copia di una carta creatura bersaglio nel tuo cimitero, tranne che è un artefatto in aggiunta ai suoi altri tipi. Ha rapidità. Sacrificala all'inizio della prossima sottofase finale."
Fell the Mighty,Distruggere i Potenti,Stregoneria,Distruggi tutte le creature con forza superiore alla forza di una creatura bersaglio.
Flamekin Village,Villaggio degli Igniferi,Terra,"Mentre il Villaggio degli Igniferi entra nel campo di battaglia, puoi rivelare una carta Elementale dalla tua mano. Se non lo fai, il Villaggio degli Igniferi entra nel campo di battaglia TAPpato.
{T}: Aggiungi {R} alla tua riserva di mana.
{R}, {T}: Una creatura bersaglio ha rapidità fino alla fine del turno."
Flametongue Kavu,Kavu Lingua Fiammeggiante,,
Flesh Carver,Intagliatore di Carne,Creatura — Mago Umano,"Intimidire
{1}{B}, Sacrifica un'altra creatura: Metti due segnalini +1/+1 sull'Intagliatore di Carne.
Quando l'Intagliatore di Carne muore, metti sul campo di battaglia una pedina creatura Orrore X/X nera, dove X è la forza dell'Intagliatore di Carne."
Fool's Demise,Dipartita dello Sciocco,Incantesimo — Aura,"Incanta creatura
Quando la creatura incantata viene messa in un cimitero, rimetti in gioco quella creatura sotto il tuo controllo.
Quando la Dipartita dello Sciocco viene messa in un cimitero dal gioco, fai tornare la Dipartita dello Sciocco in mano al suo proprietario."
Fresh Meat,Carne Fresca,Istantaneo,Metti sul campo di battaglia una pedina creatura Bestia 3/3 verde per ogni creatura messa nel tuo cimitero dal campo di battaglia in questo turno.
"Freyalise, Llanowar's Fury","Freyalise, Furia di Llanowar",Planeswalker — Freyalise,"+2: Metti sul campo di battaglia una pedina creatura Druido Elfo 1/1 verde con ""{T}: Aggiungi {G} alla tua riserva di mana"".
-2: Distruggi un artefatto o un incantesimo bersaglio.
-6: Pesca una carta per ogni creatura verde che controlli.
Freyalise, Furia di Llanowar può essere il tuo comandante."
Frost Titan,Titano del Gelo,Creatura — Gigante,"Ogniqualvolta il Titano del Gelo diventa bersaglio di una magia o abilità controllata da un avversario, neutralizza quella magia o abilità a meno che il suo controllore non paghi {2}.
Ogniqualvolta il Titano del Gelo entra nel campo di battaglia o attacca, TAPpa un permanente bersaglio. Quel permanente non STAPpa durante il prossimo STAP del suo controllore."
Gargoyle Castle,Castello del Gargoyle,Terra,"{T}: Aggiungi {C} alla tua riserva di mana.
{5}, {T}, Sacrifica il Castello del Gargoyle: Metti sul campo di battaglia una pedina creatura artefatto Gargoyle 3/4 incolore con volare."
Geist-Honored Monk,Monaca Rispettata dal Geist,Creatura — Monaco Umano,"Cautela
La forza e la costituzione della Monaca Rispettata dal Geist sono pari al numero di creature che controlli.
Quando la Monaca Rispettata dal Geist entra nel campo di battaglia, metti sul campo di battaglia due pedine creatura Spirito 1/1 bianche con volare."
Ghost Quarter,Quartiere Fantasma,Terra,"{T}: Aggiungi {C} alla tua riserva di mana.
{T}, Sacrifica il Quartiere Fantasma: Distruggi una terra bersaglio. Il suo controllore può passare in rassegna il suo grimorio per una carta terra base, metterla sul campo di battaglia, poi rimescolare il suo grimorio."
Ghoulcaller Gisa,Gisa l'Evocaghoul,Creatura Leggendaria — Mago Umano,"{B}, {T}, Sacrifica un'altra creatura: Metti sul campo di battaglia X pedine creatura Zombie 2/2 nere, dove X è la forza della creatura sacrificata."
Gift of Estates,Dono dell'Estate,Stregoneria,"Se un avversario ha più terre di te, passa in rassegna il tuo grimorio, scegli fino a tre carte Pianura, rivelale e aggiungile alla tua mano. Poi rimescola il tuo grimorio."
Goblin Welder,Saldatore Goblin,,
Grand Abolisher,Grande Abolitore,Creatura — Chierico Umano,"Durante il tuo turno, i tuoi avversari non possono lanciare magie o attivare abilità di artefatti, creature o incantesimi."
Grave Sifter,Setacciatore dei Sepolcri,Creatura — Bestia Elementale,"Quando il Setacciatore dei Sepolcri entra nel campo di battaglia, ogni giocatore sceglie un tipo di creatura e riprende in mano dal proprio cimitero un qualsiasi numero di carte di quel tipo."
Grave Titan,Titano Sepolcrale,Creatura — Gigante,"Tocco letale
Ogniqualvolta il Titano Sepolcrale entra nel campo di battaglia o attacca, metti sul campo di battaglia due pedine creatura Zombie 2/2 nere."
Gray Merchant of Asphodel,Mercante Grigio di Asfodelo,Creatura — Zombie,"Quando il Mercante Grigio di Asfodelo entra nel campo di battaglia, ogni avversario perde X punti vita, dove X è pari alla tua devozione al nero. Guadagni tanti punti vita quanti sono i punti vita persi in questo modo. #(La tua devozione al nero è la somma dei {B} nel costo di mana dei permanenti che controlli.)#"
Great Furnace,Grande Fornace,Terra Artefatto,"#(La Grande Fornace non è una magia.)#
{T}: Aggiungi {R} alla tua riserva di mana."
Grim Flowering,Fioritura Macabra,Stregoneria,Pesca una carta per ogni carta creatura nel tuo cimitero.
Hallowed Spiritkeeper,Custode di Spiriti Consacrato,Creatura — Avatar,"Cautela
Quando il Custode di Spiriti Consacrato muore, metti sul campo di battaglia X pedine creatura Spirito 1/1 bianche con volare, dove X è il numero di carte creatura nel tuo cimitero."
Harrow,Erpice,Istantaneo,"Come costo addizionale per lanciare l'Erpice, sacrifica una terra.
Passa in rassegna il tuo grimorio per trovare fino a due carte terra base e mettile sul campo di battaglia. Poi rimescola il tuo grimorio."
Haunted Fengraf,Cimitero Palustre Infestato,Terra,"{T}: Aggiungi {C} alla tua riserva di mana.
{3}, {T}, Sacrifica il Cimitero Palustre Infestato: Riprendi in mano una carta creatura a caso dal tuo cimitero."
Hoard-Smelter Dragon,Drago Fonditesori,Creatura — Drago,"Volare
{3}{R}: Distruggi un artefatto bersaglio. Il Drago Fonditesori prende +X/+0 fino alla fine del turno, dove X è il costo di mana convertito di quell'artefatto."
Hoverguard Sweepers,Spazzatori Aerocustodi,Creatura — Drone,"Volare
Quando gli Spazzatori Aerocustodi entrano in gioco, puoi far riprendere in mano ai proprietari fino a due creature bersaglio."
Hunting Triad,Triade da Caccia,Stregoneria Tribale — Elfo,"Metti in gioco tre pedine creatura Guerriero Elfo 1/1 verdi.
Rinforzare 3—{3}{G} #({3}{G}, Scarta questa carta: Metti tre segnalini +1/+1 su una creatura bersaglio.)#"
Ichor Wellspring,Sorgente d'Icore,Artefatto,"Quando la Sorgente d'Icore entra nel campo di battaglia o viene messa in un cimitero dal campo di battaglia, pesca una carta."
Immaculate Magistrate,Magistrato Immacolato,Creatura — Sciamano Elfo,{T}: Metti un segnalino +1/+1 su una creatura bersaglio per ogni Elfo che controlli.
Impact Resonance,Risonanza dell'Impatto,Istantaneo,"La Risonanza dell'Impatto infligge X danni divisi a tua scelta tra un qualsiasi numero di creature bersaglio, dove X è l'ammontare di danni maggiore inflitto da una fonte a un permanente o a un giocatore in questo turno."
Imperious Perfect,Perfetta Autoritaria,Creatura — Guerriero Elfo,"Le altre creature Elfo che controlli prendono +1/+1.
{G}, {T}: Metti in gioco una pedina creatura Guerriero Elfo 1/1 verde."
Incite Rebellion,Incitare alla Ribellione,Stregoneria,"Per ogni giocatore, Incitare alla Ribellione infligge a quel giocatore e a ogni creatura controllata da quel giocatore danno pari al numero di creature che controlla."
Infernal Offering,Offerta Infernale,Stregoneria,"Scegli un avversario. Tu e quel giocatore sacrificate ognuno una creatura. Ogni giocatore che ha sacrificato una creatura in questo modo pesca due carte.
Scegli un avversario. Rimetti sul campo di battaglia una carta creatura dal tuo cimitero, poi quel giocatore rimette sul campo di battaglia una carta creatura dal suo cimitero."
Ingot Chewer,Mastica Lingotti,Creatura — Elementale,"Quando il Mastica Lingotti entra in gioco, distruggi un artefatto bersaglio.
Apparire {R} #(Puoi giocare questa magia pagando il suo costo di apparire. Se lo fai, viene sacrificata quando entra in gioco.)#"
Intellectual Offering,Offerta Intellettuale,Istantaneo,"Scegli un avversario. Tu e quel giocatore pescate ognuno tre carte.
Scegli un avversario. STAPpa tutti i permanenti non terra che controlli e tutti i permanenti non terra controllati da quel giocatore."
Into the Roil,Nel Torbido,Istantaneo,"Potenziamento {1}{U} #(Puoi pagare {1}{U} addizionale quando lanci questa magia.)#
Fai tornare un permanente non terra bersaglio in mano al suo proprietario. Se Nel Torbido è stato potenziato, pesca una carta."
Ixidron,Ixidron,Creatura — Illusione,"Mentre Ixidron entra in gioco, gira a faccia in giù tutte le altre creature non pedina in gioco. Sono creature 2/2.
La forza e la costituzione di Ixidron sono pari al numero di creature a faccia in giù in gioco."
Jazal Goldmane,Jazal Criniera D'Oro,Creatura Leggendaria — Guerriero Felino,"Attacco improvviso
{3}{W}{W}: Le creature attaccanti che controlli prendono +X/+X fino alla fine del turno, dove X è il numero di creature attaccanti."
Jet Medallion,Medaglione d'Ambra Nera,,
Joraga Warcaller,Convocatore di Guerra di Joraga,Creatura — Guerriero Elfo,"Multipotenziamento {1}{G} #(Puoi pagare {1}{G} addizionale un qualsiasi numero di volte quando lanci questa magia.)#
Il Convocatore di Guerra di Joraga entra nel campo di battaglia con un segnalino +1/+1 per ogni volta che è stato potenziato.
Le altre creature Elfo che controlli prendono +1/+1 per ogni segnalino +1/+1 sul Convocatore di Guerra di Joraga."
Jungle Basin,Bacino di Giungla,,
Junk Diver,Pescarifiuti,,
Karoo,Karoo,,
"Kemba, Kha Regent","Kemba, Kha Reggente",Creatura Leggendaria — Chierico Felino,"All'inizio del tuo mantenimento, metti sul campo di battaglia una pedina creatura Felino 2/2 bianca per ogni Equipaggiamento assegnato a Kemba, Kha Reggente."
Kor Sanctifiers,Santificatori Kor,Creatura — Chierico Kor,"Potenziamento {W} #(Puoi pagare {W} addizionale quando lanci questa magia.)#
Quando i Santificatori Kor entrano nel campo di battaglia, se sono stati potenziati, distruggi un artefatto o un incantesimo bersaglio."
Lashwrithe,Contorcisferza,Artefatto — Equipaggiamento,"Arma vivente #(Quando questo Equipaggiamento entra nel campo di battaglia, metti sul campo di battaglia una pedina creatura Microbo 0/0 nera, poi assegnalo ad essa.)#
La creatura equipaggiata prende +1/+1 per ogni Palude che controlli.
Equipaggiare {PB}{PB} #({PB} può essere pagato con {B} o con 2 punti vita.)#"
Lifeblood Hydra,Idra della Linfa Vitale,Creatura — Idra,"Travolgere
L'Idra della Linfa Vitale entra nel campo di battaglia con X segnalini +1/+1.
Quando l'Idra della Linfa Vitale muore, guadagni punti vita e peschi un numero di carte pari alla sua forza."
Liliana's Reaver,Razziatore di Liliana,Creatura — Zombie,"Tocco letale #(Qualsiasi danno che questa creatura infligge a una creatura è sufficiente a distruggerla.)# 
Ogniqualvolta il Razziatore di Liliana infligge danno da combattimento a un giocatore, quel giocatore scarta una carta e tu metti una pedina creatura Zombie 2/2 nera sul campo di battaglia TAPpata."
Liquimetal Coating,Rivestimento di Liquimetallo,Artefatto,{T}: Un permanente bersaglio diventa un artefatto in aggiunta agli altri suoi tipi fino alla fine del turno.
Loreseeker's Stone,Pietra del Cercatore di Leggende,Artefatto,"{3}, {T}: Pesca tre carte. Questa abilità costa {1} in più per essere attivata per ogni carta che hai in mano."
"Lorthos, the Tidemaker","Lorthos, lo Spostamaree",Creatura Leggendaria — Piovra,"Ogniqualvolta Lorthos, lo Spostamaree attacca, puoi pagare {8}. Se lo fai, TAPpa fino a otto permanenti bersaglio. Quei permanenti non STAPpano durante i prossimi STAP dei loro controllori."
Loxodon Warhammer,Martello da Guerra Lossodonte,Artefatto — Equipaggiamento,"La creatura equipaggiata prende +3/+0 e ha legame vitale e travolgere. #(Quando questa creatura infligge danno, guadagni un pari ammontare di punti vita. Se sta per infliggere alle sue creature bloccanti danno da combattimento sufficiente a distruggerle, puoi farle infliggere il resto del suo danno al giocatore in difesa.)#
Equipaggiare {3} #({3}: Assegna a una creatura bersaglio che controlli. Equipaggia solo quando potresti giocare una stregoneria.)#"
Lys Alana Huntmaster,Capocaccia di Lys Alana,Creatura — Guerriero Elfo,"Ogniqualvolta giochi una magia Elfo, puoi mettere in gioco una pedina creatura Guerriero Elfo 1/1 verde."
Magmaquake,Magmamoto,Istantaneo,Il Magmamoto infligge X danni a ogni creatura senza volare e a ogni planeswalker.
Magus of the Coffers,Magus degli Scrigni,Creatura — Mago Umano,"{2}, {T}: Aggiungi {B} alla tua riserva di mana per ogni Palude che controlli."
Malicious Affliction,Afflizione Malefica,Istantaneo,"#Morboso# — Quando lanci l'Afflizione Malefica, se è morta una creatura in questo turno, puoi copiare l'Afflizione Malefica e puoi scegliere un nuovo bersaglio per la copia.
Distruggi una creatura non nera bersaglio."
Marshal's Anthem,Inno del Maresciallo,Incantesimo,"Multipotenziamento {1}{W} #(Puoi pagare {1}{W} addizionale un qualsiasi numero di volte quando lanci questa magia.)#
Le creature che controlli prendono +1/+1.
Quando l'Inno del Maresciallo entra nel campo di battaglia, rimetti sul campo di battaglia fino a X carte creatura bersaglio dal tuo cimitero, dove X è il numero di volte che l'Inno del Maresciallo è stato potenziato."
Martial Coup,Colpo Militare,Stregoneria,"Metti in gioco X pedine creatura Soldato 1/1 bianche. Se X è pari o superiore a 5, distruggi tutte le altre creature."
Mask of Memory,Maschera della Memoria,Artefatto — Equipaggiamento,"Ogniqualvolta la creatura equipaggiata infligge danno da combattimento a un giocatore, puoi pescare due carte. Se lo fai, scarta una carta dalla tua mano.
Equipaggiare {1} #({1}: Assegnalo a una creatura bersaglio che controlli. Equipaggialo solo come una stregoneria. Questa carta entra in gioco non assegnata e resta in gioco se la creatura lascia il gioco.)#"
Masked Admirers,Ammiratori Mascherati,Creatura — Sciamano Elfo,"Quando gli Ammiratori Mascherati entrano in gioco, pesca una carta.
Ogniqualvolta giochi una magia creatura, puoi pagare {G}{G}. Se lo fai, riprendi in mano gli Ammiratori Mascherati dal tuo cimitero."
Masterwork of Ingenuity,Capolavoro di Ingegno,Artefatto — Equipaggiamento,Puoi far entrare il Capolavoro di Ingegno nel campo di battaglia come una copia di qualsiasi Equipaggiamento sul campo di battaglia.
Mentor of the Meek,Mentore degli Umili,Creatura — Soldato Umano,"Ogniqualvolta un'altra creatura con forza pari o inferiore a 2 entra nel campo di battaglia sotto il tuo controllo, puoi pagare {1}. Se lo fai, pesca una carta."
Midnight Haunting,Infestazione di Mezzanotte,Istantaneo,Metti sul campo di battaglia due pedine creatura Spirito 1/1 bianche con volare.
Mind Stone,Pietra della Mente,,
Mobilization,Mobilitazione,Incantesimo,"Le creature Soldato hanno cautela. #(Attaccano senza TAPpare.)#
{2}{W}: Metti in gioco una pedina creatura Soldato 1/1 bianca."
Morkrut Banshee,Banshee di Morkrut,Creatura — Spirito,"#Morboso# — Quando la Banshee di Morkrut entra nel campo di battaglia, se è morta una creatura in questo turno, una creatura bersaglio prende -4/-4 fino alla fine del turno."
Mulldrifter,Vagabondo Pensoso,Creatura — Elementale,"Volare
Quando il Vagabondo Pensoso entra nel campo di battaglia, pesca due carte.
Apparire {2}{U} #(Puoi lanciare questa magia pagando il suo costo di apparire. Se lo fai, viene sacrificata quando entra nel campo di battaglia.)#"
Mutilate,Mutilare,Stregoneria,Tutte le creature prendono -1/-1 fino alla fine del turno per ogni palude che controlli.
Mycosynth Wellspring,Sorgente di Micosinti,Artefatto,"Quando la Sorgente di Micosinti entra nel campo di battaglia o viene messa in un cimitero dal campo di battaglia, puoi passare in rassegna il tuo grimorio per una carta terra base, rivelarla e aggiungerla alla tua mano. Poi rimescola il tuo grimorio."
Myr Retriever,Myr da Riporto,Creatura Artefatto — Myr,"Quando il Myr da Riporto viene messo in un cimitero dal gioco, puoi riprendere in mano un'altra carta artefatto bersaglio dal tuo cimitero."
Myr Sire,Antenato Myr,Creatura Artefatto — Myr,"Quando l'Antenato Myr viene messo in un cimitero dal campo di battaglia, metti sul campo di battaglia una pedina creatura artefatto Myr 1/1 incolore."
Myriad Landscape,Paesaggio delle Miriadi,Terra,"Il Paesaggio delle Miriadi entra nel campo di battaglia TAPpato.
{T}: Aggiungi {C} alla tua riserva di mana.
{2}, {T}, Sacrifica il Paesaggio delle Miriadi: Passa in rassegna il tuo grimorio per trovare fino a due carte terra base che condividono un tipo di terra, mettile sul campo di battaglia TAPpate, poi rimescola il tuo grimorio."
"Nahiri, the Lithomancer","Nahiri, la Litomante",Planeswalker — Nahiri,"+2: Metti sul campo di battaglia una pedina creatura Soldato Kor 1/1 bianca. Puoi assegnarle un Equipaggiamento che controlli.
-2: Puoi mettere sul campo di battaglia una carta Equipaggiamento dalla tua mano o dal tuo cimitero.
-10: Metti sul campo di battaglia una pedina artefatto Equipaggiamento incolore chiamata Lama Forgiata nella Pietra. Ha indistruttibile, ""La creatura equipaggiata prende +5/+5 e ha doppio attacco"" ed equipaggiare {0}.
Nahiri, la Litomante può essere il tuo comandante."
Nantuko Shade,Ombra di Nantuko,Creatura — Bruma Insetto,{B}: L'Ombra di Nantuko prende +1/+1 fino alla fine del turno.
Necromantic Selection,Selezione Necromantica,Stregoneria,"Distruggi tutte le creature, poi rimetti sul campo di battaglia sotto il tuo controllo una carta creatura messa in un cimitero in questo modo. È uno Zombie nero in aggiunta ai suoi altri tipi e colori. Esilia la Selezione Necromantica."
Nekrataal,Nekrataal,,
Nomads' Assembly,Adunata dei Nomadi,Stregoneria,"Metti sul campo di battaglia una pedina creatura Soldato Kor 1/1 bianca per ogni creatura che controlli.
Ripresa #(Se lanci questa magia dalla tua mano, esiliala quando si risolve. All'inizio del tuo prossimo mantenimento, puoi lanciare questa carta dall'esilio senza pagare il suo costo di mana.)#"
Ob Nixilis of the Black Oath,Ob Nixilis del Giuramento Nero,Planeswalker — Nixilis,"+2: Ogni avversario perde 1 punto vita. Guadagni punti vita pari ai punti vita persi in questo modo.
-2: Metti sul campo di battaglia una pedina creatura Demone 5/5 nera con volare. Perdi 2 punti vita.
-8: Ottieni un emblema con ""{1}{B}, Sacrifica una creatura: Guadagni X punti vita e peschi X carte, dove X è la forza della creatura sacrificata"".
Ob Nixilis del Giuramento Nero può essere il tuo comandante."
Oblation,Obolo,Istantaneo,"Il proprietario di un permanente non terra bersaglio lo rimescola nel proprio grimorio, poi pesca due carte."
"Oran-Rief, the Vastwood","Oran-Rief, il Boscovasto",Terra,"Oran-Rief, il Boscovasto entra nel campo di battaglia TAPpato.
{T}: Aggiungi {G} alla tua riserva di mana.
{T}: Metti un segnalino +1/+1 su ogni creatura verde che è entrata nel campo di battaglia in questo turno."
Overrun,Sopraffare,Stregoneria,"Le creature che controlli prendono +3/+3 e hanno travolgere fino alla fine del turno. #(Se una creatura che controlli sta per infliggere alle sue creature bloccanti danno da combattimento sufficiente a distruggerle, puoi farle infliggere il resto del suo danno al giocatore in difesa.)#"
Overseer of the Damned,Sorvegliante dei Dannati,Creatura — Demone,"Volare
Quando il Sorvegliante dei Dannati entra nel campo di battaglia, puoi distruggere una creatura bersaglio.
Ogniqualvolta una creatura non pedina controllata da un avversario muore, metti sul campo di battaglia una pedina creatura Zombie 2/2 nera TAPpata."
Overwhelming Stampede,Fuga Travolgente,Stregoneria,"Fino alla fine del turno, le creature che controlli hanno travolgere e prendono +X/+X, dove X è la forza più alta tra le creature che controlli. #(Se una creatura che controlli sta per assegnare alle sue creature bloccanti danno sufficiente a distruggerle, puoi farle assegnare il resto del suo danno al giocatore in difesa o a un planeswalker.)#"
Palladium Myr,Myr di Palladio,Creatura Artefatto — Myr,{T}: Aggiungi {C}{C} alla tua riserva di mana.
Panic Spellbomb,Bombarcana del Panico,Artefatto,"{T}, Sacrifica la Bombarcana del Panico: Una creatura bersaglio non può bloccare in questo turno.
Quando la Bombarcana del Panico viene messa in un cimitero dal campo di battaglia, puoi pagare {R}. Se lo fai, pesca una carta."
Pearl Medallion,Medaglione di Perla,,
Pentavus,Pentavo,Creatura Artefatto,"Il Pentavo entra in gioco con cinque segnalini +1/+1 su di esso.
{1}, Rimuovi un segnalino +1/+1 dal Pentavo: Metti in gioco una pedina creatura Pentavite 1/1 con volare.
{1}, Sacrifica un Pentavite: Metti un segnalino +1/+1 sul Pentavo."
Pestilence Demon,Demone Pestilenziale,Creatura — Demone,"Volare
{B}: Il Demone Pestilenziale infligge 1 danno a ogni creatura e a ogni giocatore."
Phyrexian Ingester,Ingeritore di Phyrexia,Creatura — Bestia,"#Imprimere# — Quando l'Ingeritore di Phyrexia entra nel campo di battaglia, puoi esiliare una creatura non pedina bersaglio.
L'Ingeritore di Phyrexia prende +X/+Y, dove X è la forza della carta creatura esiliata e Y è la sua costituzione."
Phyrexia's Core,Nucleo di Phyrexia,Terra,"{T}: Aggiungi {C} alla tua riserva di mana.
{1}, {T}, Sacrifica un artefatto: Guadagni 1 punto vita."
Polluted Mire,Palude Inquinata,,
Pongify,Pongificare,Istantaneo,Distruggi una creatura bersaglio. Non può essere rigenerata. Il controllore di quella creatura mette in gioco una pedina creatura Scimpanzé 3/3 verde.
Pontiff of Blight,Pontefice della Rovina,Creatura — Chierico Zombie,"Estorsione #(Ogniqualvolta lanci una magia, puoi pagare {WB}. Se lo fai, ogni avversario perde 1 punto vita e tu guadagni altrettanti punti vita.)# 
Le altre creature che controlli hanno estorsione. #(Se una creatura ha più istanze di estorsione, ognuna si innesca separatamente.)#"
Praetor's Counsel,Consiglio del Pretore,Stregoneria,Riprendi in mano tutte le carte dal tuo cimitero. Esilia il Consiglio del Pretore. Non hai un limite massimo di carte in mano per il resto della partita.
"Predator, Flagship","Predatrice, Nave Ammiraglia",,
Priest of Titania,Sacerdote di Titania,,
Primordial Sage,Saggio Primordiale,Creatura — Spirito,"Ogniqualvolta giochi una magia creatura, puoi pescare una carta."
Profane Command,Ordine Profano,Stregoneria,Scegli due — Un giocatore bersaglio perde X punti vita; oppure rimetti in gioco una carta creatura bersaglio con costo di mana convertito pari o inferiore a X dal tuo cimitero; oppure una creatura bersaglio prende -X/-X fino alla fine del turno; oppure fino a X creature bersaglio hanno paura fino alla fine del turno.
Promise of Power,Promessa di Potere,Stregoneria,"Scegli una delle opzioni seguenti Pesca cinque carte e perdi 5 punti vita; oppure metti in gioco una pedina creatura Demone nera con volare, la cui forza e costituzione sono pari ciascuna al numero di carte presenti nella tua mano mentre la pedina entra in gioco.
Intrecciare {4} #(Scegli entrambe se paghi il costo di intrecciare.)#"
