Moss Kami,Kami do Limo,Criatura — Espírito,Atropelar
Mothrider Samurai,Samurai Ginete de Mariposas,Criatura — Samurai Humano,"Voar
Bushido 1 #(Quando este bloquear ou for bloqueado, ele recebe +1/+1 até o final do turno.)#"
Myojin of Cleansing Fire,Myojin do Fogo Purificador,Criatura Lendária — Espírito,"Myojin do Fogo Purificador entra em jogo com um marcador de divindade se você o tiver jogado de sua mão.
Myojin do Fogo Purificador é indestrutível enquanto tiver um marcador de divindade.
Remova um marcador de divindade de Myojin do Fogo Purificador: Destrói cada uma das outras criaturas."
Myojin of Infinite Rage,Myojin da Fúria Infinita,Criatura Lendária — Espírito,"Myojin da Fúria Infinita entra em jogo com um marcador de divindade se você o tiver jogado de sua mão.
Myojin da Fúria Infinita é indestrutível enquanto tiver um marcador de divindade.
Remova um marcador de divindade de Myojin da Fúria Infinita: Destrói todos os terrenos."
Myojin of Life's Web,Myojin da Teia Vital,Criatura Lendária — Espírito,"Myojin da Teia Vital entra em jogo com um marcador de divindade se você o tiver jogado de sua mão. Myojin da Teia Vital é indestrutível enquanto tiver um marcador de divindade.
Remova um marcador de divindade de Myojin da Teia Vital: Coloque em jogo um número qualquer de cards de criatura de sua mão."
Myojin of Night's Reach,Myojin do Alcance Noturno,Criatura Lendária — Espírito,"Myojin do Alcance Noturno entra em jogo com um marcador de divindade se você o tiver jogado de sua mão.
Myojin do Alcance Noturno é indestrutível enquanto tiver um marcador de divindade.
Remova um marcador de divindade de Myojin do Alcance Noturno: Cada oponente descarta a própria mão."
Myojin of Seeing Winds,Myojin dos Ventos Observadores,Criatura Lendária — Espírito,"Myojin dos Ventos Observadores entra em jogo com um marcador de divindade se você o tiver jogado de sua mão.
Myojin dos Ventos Observadores é indestrutível enquanto tiver um marcador de divindade.
Remova um marcador de divindade de Myojin dos Ventos Observadores: Compre um card para cada permanente que você controla."
Mystic Restraints,Restrições Místicas,Encantar Criatura,"Você pode jogar Restrições Místicas a qualquer momento em que puder jogar uma mágica instantânea.
Quando Restrições Místicas entra em jogo, vira a criatura encantada.
A criatura encantada não desvira durante a etapa de desvirar de seu controlador."
"Nagao, Bound by Honor","Nagao, Comprometido pela Honra",Criatura Lendária — Samurai Humano,"Bushido 1 #(Quando este bloquear ou for bloqueado, ele recebe +1/+1 até o final do turno.)#
Toda vez que Nagao, Comprometido pela Honra atacar, os Samurais que você controla recebem +1/+1 até o final do turno."
Nature's Will,Vontade da Natureza,Encantamento,"Toda vez que uma ou mais criaturas que você controla causarem dano de combate a um jogador, vire todos os terrenos que aquele jogador controla e desvire todos os terrenos que você controla."
Nezumi Bone-Reader,Osteomante Nezumi,Criatura — Xamã Rato,"{B}, Sacrifique uma criatura: O jogador alvo descarta um card. Use esta habilidade somente quando puder jogar um feitiço."
Nezumi Cutthroat,Degolador Nezumi,Criatura — Guerreiro Rato,"Amedrontar
Degolador Nezumi não pode bloquear."
Nezumi Graverobber,Ladrão de Túmulos Nezumi,Criatura — Ladino Rato,"{1}{B}: Remove de jogo o card alvo do cemitério de um oponente. Se não houver cards naquele cemitério, gire Ladrão de Túmulos Nezumi.-----
Olhos-Noturnos, o Profanador
Criatura Lendária — Mago Rato

{4}{B}: Coloque o card alvo de criatura de um cemitério em jogo sob o seu controle.
4/2"
Nezumi Ronin,Ronin Nezumi,Criatura — Samurai Rato,"Bushido 1 #(Quando este bloquear ou for bloqueado, ele recebe +1/+1 até o final do turno.)#"
Nezumi Shortfang,Nezumi de Presas Curtas,Criatura — Ladino Rato,"{1}{B}, {T}: O oponente alvo descarta um card. Depois, se aquele jogador não tiver cards na mão, gire Nezumi de Presas Curtas.-----
Estimista, o Detestável
Criatura Lendária — Xamã Rato

No início da manutenção de cada oponente, ele perde 1 ponto de vida para cada card a menos do que três que houver em sua mão.
3/3"
Night Dealings,Negociações Noturnas,Encantamento,"Toda vez que uma fonte que você controla causar dano a outro jogador, coloque um número de marcadores de roubo em Negociações Noturnas igual à quantidade de dano causada.
{2}{B}{B}, Remova X marcadores de roubo de Negociações Noturnas: Procure em seu grimório por um card que não seja um terreno com custo de mana convertido igual a X, revele-o e coloque-o em sua mão. Depois, embaralhe seu grimório."
Night of Souls' Betrayal,Noite da Traição das Almas,Encantamento Lendário,Todas as criaturas recebem -1/-1.
Nine-Ringed Bo,Bo dos Nove Anéis,Artefato,"{T}: Bo dos Nove Anéis causa 1 ponto de dano ao Espírito alvo. Se aquela criatura fosse colocada num cemitério neste turno, em vez disso remova-a de jogo."
No-Dachi,No-Dachi,Artefato — Equipamento,"A criatura equipada recebe +2/+0 e tem iniciativa.
Equipar {3} #({3}: Anexe à criatura alvo que você controla. Equipe somente quando puder jogar um feitiço.)#"
Numai Outcast,Numai Exilado,Criatura — Samurai Humano,"Bushido 2 #(Quando este bloquear ou for bloqueado, ele recebe +2/+2 até o final do turno.)#
{B}, Pague 5 pontos de vida: Regenera Numai Exilado."
"Oathkeeper, Takeno's Daisho","Detentora do Juramento, Daisho de Takeno",Artefato Lendário — Equipamento,"A criatura equipada recebe +3/+1.
Toda vez que a criatura equipada for colocada num cemitério vinda de jogo, devolva aquele card para o jogo sob o seu controle se ele for um Samurai.
Quando Detentora do Juramento, Daisho de Takeno é colocada num cemitério vindo de jogo, remova de jogo a criatura equipada.
Equipar {2}"
"Okina, Temple to the Grandfathers","Okina, Templo dos Avós",Terreno Lendário,"{T}: Adiciona {G} à sua reserva de mana.
{G}, {T}: A criatura lendária alvo recebe +1/+1 até o final do turno."
Oni Possession,Possessão Oni,Encantar Criatura,"No início de sua manutenção, sacrifique uma criatura.
A criatura encantada recebe +3/+3 e tem atropelar.
A criatura encantada é um Espírito Demônio."
Orbweaver Kumo,Kumo Tece-Orbes,Criatura — Espírito,"Kumo Tece-Orbes pode bloquear como se tivesse a habilidade de voar.
Toda vez que você jogar uma mágica Arcana ou de Espírito, Kumo Tece-Orbes ganha travessia de Floresta até o final do turno."
Order of the Sacred Bell,Ordem do Sino Sagrado,Criatura — Monge Humano,
Ore Gorger,Engole-Minério,Criatura — Espírito,"Toda vez que você jogar uma mágica Arcana ou de Espírito, você pode destruir o terreno não-básico alvo."
Orochi Eggwatcher,Guarda-Ovos Orochi,Criatura — Xamã Cobra,"{2}{G}, {T}: Coloque em jogo uma ficha de criatura verde 1/1 do tipo Cobra. Se você controlar dez ou mais criaturas, gire Guarda-Ovos Orochi.-----
Shidako, Senhora da Ninhada
Criatura Lendária — Xamã Cobra

{G}, Sacrifique uma criatura: A criatura alvo recebe +3/+3 até o final do turno.
3/3"
Orochi Hatchery,Incubadora Orochi,Artefato,"Incubadora Orochi entra em jogo com X marcadores de carga.
{5}, {T}: Coloque em jogo uma ficha de criatura verde 1/1 do tipo Cobra para cada marcador de carga em Incubadora Orochi."
Orochi Leafcaller,Orochi Chama-Folhas,Criatura — Xamã Cobra,{G}: Adiciona uma mana de qualquer cor à sua reserva de mana.
Orochi Ranger,Patrulheiro Orochi,Criatura — Guerreiro Cobra,"Toda vez que Patrulheiro Orochi causar dano de combate a uma criatura, vire aquela criatura e ela não desvira durante a próxima etapa de desvirar de seu controlador."
Orochi Sustainer,Provedor Orochi,Criatura — Xamã Cobra,{T}: Adiciona {G} à sua reserva de mana.
Otherworldly Journey,Jornada de Além-Túmulo,Mágica Instantânea — Arcana,"Remove a criatura alvo de jogo. No final do turno, devolva-a para o jogo sob o controle de seu dono com um marcador +1/+1."
Pain Kami,Kami da Dor,Criatura — Espírito,"{X}{R}, Sacrifique Kami da Dor: Kami da Dor causa X pontos de dano à criatura alvo."
Painwracker Oni,Oni Lancina-Dor,Criatura — Espírito Demônio,"Amedrontar
No início de sua manutenção, sacrifique uma criatura se você não controlar um Ogre."
Part the Veil,Repartir o Véu,Mágica Instantânea — Arcana,Devolve todas as criaturas que você controla para a mão de seu dono.
Peer Through Depths,Examinar as Profundezas,Mágica Instantânea — Arcana,Olhe os cinco cards do topo de seu grimório. Você pode revelar um card de feitiço ou de mágica instantânea dentre eles e colocá-lo em sua mão. Coloque o resto no fundo de seu grimório em qualquer ordem.
Petals of Insight,Pétalas de Introvisão,Feitiço — Arcana,"Olhe os três cards do topo de seu grimório. Você pode colocá-los no fundo de seu grimório em qualquer ordem. Se o fizer, devolva Pétalas de Introvisão para a mão de seu dono. Caso contrário, compre três cards."
Pinecrest Ridge,Cordilheira do Pinhal,Terreno,"{T}: Adiciona {1} à sua reserva de mana.
{T}: Adiciona {R} ou {G} à sua reserva de mana. Cordilheira do Pinhal não desvira durante sua próxima etapa de desvirar."
Pious Kitsune,Kitsune Pio,Criatura — Clérigo Raposa,"No início de sua manutenção, coloque um marcador de devoção em Kitsune Pio. Depois, se houver em jogo uma criatura cujo nome é Oito-Caudas-e-Meia, você ganha 1 ponto de vida para cada marcador de devoção em Kitsune Pio.
{T}, Remova um marcador de devoção de Kitsune Pio: Você ganha 1 ponto de vida."
Psychic Puppetry,Titeragem Psíquica,Mágica Instantânea — Arcana,"Vira ou desvira a permanente alvo.
Unir em Arcana {U} #(Conforme joga uma mágica Arcana, você pode revelar este card de sua mão e pagar o seu custo de união. Se o fizer, adicione os efeitos deste card àquela mágica.)#"
Pull Under,Puxar Abaixo,Mágica Instantânea — Arcana,A criatura alvo recebe -5/-5 até o final do turno.
Quiet Purity,Pureza Silenciosa,Mágica Instantânea — Arcana,Destrói o encantamento alvo.
Rag Dealer,Comerciante de Trapos,Criatura — Ladino Humano,"{2}{B}, {T}: Remova de jogo até três cards alvo de um único cemitério."
Ragged Veins,Veias Rotas,Encantar Criatura,"Você pode jogar Veias Rotas a qualquer momento em que puder jogar uma mágica instantânea.
Toda vez que a criatura encantada sofrer dano, o seu controlador perde aquela quantidade de dano em pontos de vida."
Reach Through Mists,Alcançar pelas Névoas,Mágica Instantânea — Arcana,Compre um card.
Reciprocate,Reciprocar,Mágica Instantânea,Remova de jogo a criatura alvo que lhe causou dano neste turno.
Reito Lantern,Lanterna de Reito,Artefato,{3}: Coloque o card alvo de um cemitério no fundo do grimório de seu dono.
Rend Flesh,Lacerar a Carne,Mágica Instantânea — Arcana,Destrói a criatura alvo que não seja um Espírito.
Rend Spirit,Lacerar o Espírito,Mágica Instantânea,Destrói o Espírito alvo.
Reverse the Sands,Reverter as Areias,Feitiço,Redistribua uma quantidade qualquer de totais de pontos de vida dos jogadores. #(Cada um desses jogadores recebe de volta um dos totais de pontos de vida.)#
Reweave,Tecer Novamente,Mágica Instantânea — Arcana,"O controlador da permanente alvo a sacrifica. Aquele jogador revela cards do topo de seu próprio grimório até revelar um card que compartilhe um tipo de card com a permanente sacrificada. O jogador coloca aquele card em jogo e depois embaralha o seu próprio grimório.
Unir em Arcana {2}{U}{U}"
River Kaijin,Kaijin do Rio,Criatura — Espírito,
Ronin Houndmaster,Ronin Mestre dos Sabujos,Criatura — Samurai Humano,"Ímpeto
Bushido 1 #(Quando este bloquear ou for bloqueado, ele recebe +1/+1 até o final do turno.)#"
Rootrunner,Rizo-Corredor,Criatura — Espírito,"{G}{G}, Sacrifique Rizo-Corredor: Coloca o terreno alvo no topo do grimório de seu dono.
Transmigração da Alma 3 #(Quando esta for colocada num cemitério vinda de jogo, você pode devolver o card alvo de Espírito com custo de mana convertido menor ou igual a 3 de seu cemitério para sua mão.)#"
"Ryusei, the Falling Star","Ryusei, a Estrela Cadente",Criatura Lendária — Espírito Dragão,"Voar
Quando Ryusei, a Estrela Cadente for colocado num cemitério vindo de jogo, ele causa 5 pontos de dano a cada criatura sem a habilidade de voar."
"Sachi, Daughter of Seshiro","Sachi, Filha de Seshiro",Criatura Lendária — Xamã Cobra,"As outras Cobras que você controla recebem +0/+1.
Os Xamãs que você controla têm ""{T}: Adiciona {G}{G} à sua reserva de mana""."
Sakura-Tribe Elder,Ancião da Tribo Sakura,Criatura — Xamã Cobra,"Sacrifique Ancião da Tribo Sakura: Procure em seu grimório por um card de terreno básico, coloque-o em jogo virado e depois embaralhe seu grimório."
Samurai Enforcers,Impositores Samurais,Criatura — Samurai Humano,"Bushido 2 #(Quando este bloquear ou for bloqueado, ele recebe +2/+2 até o final do turno.)#"
Samurai of the Pale Curtain,Samurai da Cortina Pálida,Criatura — Samurai Raposa,"Bushido 1 #(Quando este bloquear ou for bloqueado, ele recebe +1/+1 até o final do turno.)#
Se uma permanente seria colocada num cemitério, em vez disso remova-a de jogo."
Scuttling Death,Morte em Fuga,Criatura — Espírito,"Sacrifique Morte em Fuga: A criatura alvo recebe -1/-1 até o final do turno.
Transmigração da Alma 4 #(Quando esta for colocada num cemitério vinda de jogo, você pode devolver o card alvo de Espírito com custo de mana convertido menor ou igual a 4 de seu cemitério para sua mão.)#"
"Seizan, Perverter of Truth","Seizan, o Perversor da Verdade",Criatura Lendária — Espírito Demônio,"No início da manutenção de cada jogador, aquele jogador perde 2 pontos de vida e compra dois cards."
Sensei Golden-Tail,Sensei Cauda Dourada,Criatura Lendária — Samurai Raposa,"Bushido 1 #(Quando este bloquear ou for bloqueado, ele recebe +1/+1 até o final do turno.)# 
{1}{W}, {T}: Coloque um marcador de treinamento na criatura alvo. Aquela criatura ganha bushido 1 e se torna um Samurai em adição aos seus outros tipos de criatura. Use esta habilidade somente quando puder jogar um feitiço."
Sensei's Divining Top,Tampo de Adivinhação do Sensei,Artefato,{1}: Olhe os três cards do topo de seu grimório e coloque-os de volta em qualquer ordem. {T}: Compre um card e depois coloque Tampo de Adivinhação do Sensei no topo de seu grimório.
Serpent Skin,Pele de Serpente,Encantar Criatura,"Você pode jogar Pele de Serpente a qualquer momento em que puder jogar uma mágica instantânea.
A criatura encantada recebe +1/+1.
{G}: Regenera a criatura encantada."
Seshiro the Anointed,"Seshiro, o Ungido",Criatura Lendária — Monge Cobra,"As outras Cobras que você controla recebem +2/+2.
Toda vez que uma Cobra que você controla causar dano de combate a um jogador, você pode comprar um card."
Shell of the Last Kappa,Casco do Último Kappa,Artefato Lendário,"{3}, {T}: Remova de jogo a mágica instantânea ou de feitiço alvo que visa você. #(A mágica não tem efeito algum.)#
{3}, {T}, Sacrifique Casco do Último Kappa: Você pode jogar um card removido de jogo por Casco do Último Kappa sem pagar o seu custo de mana."
Shimatsu the Bloodcloaked,Shimatsu do Manto de Sangue,Criatura Lendária — Espírito Demônio,"Conforme Shimatsu do Manto de Sangue entra em jogo, sacrifique um número qualquer de permanentes. Shimatsu entra em jogo com aquela quantidade de marcadores +1/+1."
"Shinka, the Bloodsoaked Keep","Shinka, a Fortaleza Ensangüentada",Terreno Lendário,"{T}: Adiciona {R} à sua reserva de mana.
{R}, {T}: A criatura lendária alvo ganha iniciativa até o final do turno."
"Shisato, Whispering Hunter","Shisato, o Caçador Sussurrante",Criatura Lendária — Guerreiro Cobra,"No início de sua manutenção, sacrifique uma Cobra.
Toda vez que Shisato, o Caçador Sussurrante causar dano de combate a um jogador, aquele jogador pula sua própria etapa de desvirar."
"Shizo, Death's Storehouse","Shizo, o Armazém da Morte",Terreno Lendário,"{T}: Adiciona {B} à sua reserva de mana.
{B}, {T}: A criatura lendária alvo ganha amedrontar até o final do turno."
Sideswipe,Bater de Raspão,Mágica Instantânea,Você pode alterar quaisquer alvos da mágica Arcana alvo.
Sift Through Sands,Peneirar as Areias,Mágica Instantânea — Arcana,"Compre dois cards e depois descarte um card.
Se você jogou uma mágica cujo nome é Examinar as Profundezas e uma mágica cujo nome é Alcançar pelas Névoas neste turno, você pode procurar em seu grimório por um card cujo nome é O Impronunciável, colocá-lo em jogo e depois embaralhar o seu grimório."
Silent-Chant Zubera,Zubera de Canto Silencioso,Criatura — Espírito Zubera,"Quando Zubera de Canto Silencioso é colocado num cemitério vindo de jogo, você ganha 2 pontos de vida para cada Zubera colocado num cemitério vindo de jogo neste turno."
Sire of the Storm,Gerador da Tempestade,Criatura — Espírito,"Voar
Toda vez que você jogar uma mágica Arcana ou de Espírito, você pode comprar um card."
Soilshaper,Molda-Solo,Criatura — Espírito,"Toda vez que você jogar uma mágica Arcana ou de Espírito, o terreno alvo se torna uma criatura 3/3 até o final do turno. Ele ainda é um terreno."
Sokenzan Bruiser,Esmagador de Sokenzan,Criatura — Guerreiro Ogre,Travessia de Montanha
Soratami Cloudskater,Desliza-Nuvens Soratami,Criatura — Ladino Cidadão—da—Lua,"Voar
{2}, Devolva um terreno que você controla para a mão de seu dono: Compre um card e depois descarte um card."
Soratami Mirror-Guard,Guarda do Espelho Soratami,Criatura — Mago Cidadão—da—Lua,"Voar
{2}, Devolva um terreno que você controla para a mão de seu dono: A criatura alvo com poder menor ou igual a 2 não pode ser bloqueada neste turno."
Soratami Mirror-Mage,Mago do Espelho Soratami,Criatura — Mago Cidadão—da—Lua,"Voar
{3}, Devolva três terrenos que você controla para a mão de seu dono: Devolve a criatura alvo para a mão de seu dono."
Soratami Rainshaper,Molda-Chuva Soratami,Criatura — Mago Cidadão—da—Lua,"Voar
{3}, Devolva um terreno que você controla para a mão de seu dono: A criatura alvo que você controla não pode ser alvo de mágicas nem habilidades neste turno."
Soratami Savant,Sábio Soratami,Criatura — Mago Cidadão—da—Lua,"Voar
{3}, Devolva um terreno que você controla para a mão de seu dono: Anula a mágica alvo a menos que seu controlador pague {3}."
Soratami Seer,Vidente Soratami,Criatura — Mago Cidadão—da—Lua,"Voar
{4}, Devolva dois terrenos que você controla para a mão de seu dono: Descarte a sua mão e depois compre uma quantidade de cards igual à que tinha."
"Sosuke, Son of Seshiro","Sosuke, Filho de Seshiro",Criatura Lendária — Guerreiro Cobra,"As outras Cobras que você controla recebem +1/+0.
Toda vez que um Guerreiro que você controla causar dano de combate a uma criatura, destrua aquela criatura no final do combate."
Soul of Magma,Alma de Magma,Criatura — Espírito,"Toda vez que você jogar uma mágica Arcana ou de Espírito, Alma de Magma causa 1 ponto de dano à criatura alvo."
Soulblast,Explosão da Alma,Mágica Instantânea,"Como custo adicional para jogar Explosão da Alma, sacrifique todas as criaturas que você controla.
Explosão da Alma causa uma quantidade de dano à criatura ou ao jogador alvo igual à soma do poder das criaturas sacrificadas."
Soulless Revival,Renascimento Desalmado,Mágica Instantânea — Arcana,"Devolve o card alvo de criatura de seu cemitério para sua mão.
Unir em Arcana {1}{B} #(Conforme joga uma mágica Arcana, você pode revelar este card de sua mão e pagar o seu custo de união. Se o fizer, adicione os efeitos deste card àquela mágica.)#"
Squelch,Fazer Calar,Mágica Instantânea,"Anula a habilidade ativada alvo. #(As habilidades de mana não podem ser visadas.)#
Compre um card."
Stone Rain,Chuva de Pedras,,
Strange Inversion,Inversão Estranha,Mágica Instantânea — Arcana,"Permute o poder e a resistência da criatura alvo até o final do turno.
Unir em Arcana {1}{R} #(Conforme joga uma mágica Arcana, você pode revelar este card de sua mão e pagar o seu custo de união. Se o fizer, adicione os efeitos deste card àquela mágica.)#"
Strength of Cedars,Força dos Cedros,Mágica Instantânea — Arcana,"A criatura alvo recebe +X/+X até o final do turno, sendo X igual ao número de terrenos que você controla."
Struggle for Sanity,Luta pela Sanidade,Feitiço,"O oponente alvo revela sua própria mão. Aquele jogador separa um card dela, e depois você faz o mesmo. Repita este processo até que todos os cards da mão dele tenham sido separados. Aquele jogador devolve para sua própria mão todos os cards que ele próprio separou e coloca o resto em seu cemitério."
Student of Elements,Estudante dos Elementos,Criatura — Mago Humano,"Quando Estudante dos Elementos tiver a habilidade de voar, gire-o.-----
Tobita, Mestre dos Ventos
Criatura Lendária — Mago Humano

As criaturas que você controla têm a habilidade de voar.
3/3"
Swallowing Plague,Praga Tragadora,Feitiço — Arcana,Praga Tragadora causa X pontos de dano à criatura alvo e você ganha X pontos de vida.
Swirl the Mists,Turbilhonar as Névoas,Encantamento,"Conforme Turbilhonar as Névoas entra em jogo, escolha um nome de cor.
Todos os nomes de cores em mágicas e permanentes tornam-se o nome de cor escolhido."
"Takeno, Samurai General","Takeno, General Samurai",Criatura Lendária — Samurai Humano,"Bushido 2 #(Quando este bloquear ou for bloqueado, ele recebe +2/+2 até o final do turno.)# 
Cada outro Samurai que você controla recebe +1/+1 para cada ponto de bushido que tiver."
"Tatsumasa, the Dragon's Fang","Tatsumasa, a Presa do Dragão",Artefato Lendário — Equipamento,"A criatura equipada recebe +5/+5.
{6}, Remova de jogo Tatsumasa, a Presa do Dragão: Coloque em jogo uma ficha de criatura azul 5/5, com a habilidade de voar, do tipo Espírito Dragão. Devolva Tatsumasa para o jogo sob o controle de seu dono quando a ficha for colocada num cemitério.
Equipar {3}"
Teller of Tales,Narrador de Contos,Criatura — Espírito,"Voar
Toda vez que você jogar uma mágica Arcana ou de Espírito, vire ou desvire a criatura alvo."
"Tenza, Godo's Maul","Tenza, o Malho de Godo",Artefato Lendário — Equipamento,"A criatura equipada recebe +1/+1. Enquanto ela for lendária, ela recebe +2/+2. Enquanto ela for vermelha, ela tem atropelar.
Equipar {1} #({1}: Anexe à criatura alvo que você controla. Equipe somente quando puder jogar um feitiço.)#"
Terashi's Cry,Choro de Terashi,Feitiço — Arcana,Vira até três criaturas alvo.
The Unspeakable,O Impronunciável,Criatura Lendária — Espírito,"Voar, atropelar
Toda vez que O Impronunciável causar dano de combate a um jogador, você pode devolver o card alvo de Arcana de seu cemitério para sua mão."
Thief of Hope,Ladrão de Esperança,Criatura — Espírito,"Toda vez que você jogar uma mágica Arcana ou de Espírito, o oponente alvo perde 1 ponto de vida e você ganha 1 ponto de vida.
Transmigração da Alma 2 #(Quando esta for colocada num cemitério vinda de jogo, você pode devolver o card alvo de Espírito com custo de mana convertido menor ou igual a 2 de seu cemitério para sua mão.)#"
Thoughtbind,Elo Mental,Mágica Instantânea,Anula a mágica alvo com custo de mana convertido menor ou igual a 4.
Thousand-legged Kami,Kami Milípede,Criatura — Espírito,"Transmigração da Alma 7 #(Quando esta for colocada num cemitério vinda de jogo, você pode devolver o card alvo de Espírito com custo de mana convertido menor ou igual a 7 de seu cemitério para sua mão.)#"
Through the Breach,Através da Brecha,Mágica Instantânea — Arcana,"Coloque em jogo um card de criatura de sua mão. Essa criatura tem ímpeto. Sacrifique a criatura no final do turno.
Unir em Arcana {2}{R}{R} #(Conforme joga uma mágica Arcana, você pode revelar este card de sua mão e pagar o seu custo de união. Se o fizer, adicione os efeitos deste card àquela mágica.)#"
Tide of War,Curso da Guerra,Encantamento,"Toda vez que uma ou mais criaturas bloquearem, lance uma moeda. Se você vencer, o jogador defensor sacrifica todas as criaturas bloqueadoras. Do contrário, o jogador atacante sacrifica todas as criaturas que foram bloqueadas."
Time of Need,Tempo de Necessidade,Feitiço,"Procure em seu grimório por um card de criatura lendária, revele-o e coloque-o em sua mão. Depois, embaralhe seu grimório."
Time Stop,Parar o Tempo,Mágica Instantânea,"Termine o turno. #(Remova de jogo todas as mágicas e habilidades que estiverem na pilha, inclusive este card. O jogador controlador do turno descarta cards até atingir o número máximo de cards permitido na mão. O dano desaparece e efeitos que ocorrem ""neste turno"" e ""até o final do turno"" cessam.)#"
Tranquil Garden,Jardim Tranqüilo,Terreno,"{T}: Adiciona {1} à sua reserva de mana.
{T}: Adiciona {G} ou {W} à sua reserva de mana. Jardim Tranqüilo não desvira durante a sua próxima etapa de desvirar."
Uba Mask,Máscara de Uba,Artefato,"Se um jogador fosse comprar um card, em vez disso aquele jogador remove aquele card de jogo com a face voltada para cima.
Cada jogador pode jogar os cards que ele próprio removeu de jogo com Máscara de Uba neste turno."
Uncontrollable Anger,Ira Incontrolável,Encantamento — Aura,"Lampejo #(Você poderá jogar esta mágica a qualquer momento em que puder jogar uma mágica instantânea.)#
Encantar criatura #(Ao jogar este card, escolha uma criatura alvo. Este card entra em jogo anexado àquela criatura.)#
A criatura encantada recebe +2/+2 e ataca a cada turno se estiver apta."
Unearthly Blizzard,Nevasca Sobrenatural,Feitiço — Arcana,Até três criaturas alvo não podem bloquear neste turno.
Unnatural Speed,Velocidade Anormal,Mágica Instantânea — Arcana,A criatura alvo ganha ímpeto até o final do turno.
"Untaidake, the Cloud Keeper","Untaidake, Guardiã da Nuvem",Terreno Lendário,"Untaidake, Guardiã da Nuvem entra em jogo virado.
{T}, Pague 2 pontos de vida: Adiciona {2} à sua reserva de mana. Gaste esta mana somente para jogar mágicas lendárias."
"Uyo, Silent Prophet","Uyo, Profeta Silenciosa",Criatura Lendária — Mago Cidadão—da—Lua,"Voar
{2}, Devolva dois terrenos que você controla para a mão de seu dono: Copie a mágica instantânea ou de feitiço alvo. Você pode escolher novos alvos para a cópia."
Vassal's Duty,Dever do Vassalo,Encantamento,"{1}: O próximo 1 ponto de dano que seria causado à criatura lendária alvo que você controla neste turno, em vez disso é causado a você."
Venerable Kumo,Kumo Venerável,Criatura — Espírito,"Kumo Venerável pode bloquear como se tivesse a habilidade de voar.
Transmigração da Alma 4 #(Quando esta for colocada num cemitério vinda de jogo, você pode devolver o card alvo de Espírito com custo de mana convertido menor ou igual a 4 de seu cemitério para sua mão.)#"
Vigilance,Vigilância,Encantar Criatura,A criatura encantada tem vigilância. #(Ela não é virada para atacar.)#
Villainous Ogre,Ogre Torpe,Criatura — Guerreiro Ogre,"Ogre Torpe não pode bloquear.
Enquanto você controlar um Demônio, Ogre Torpe tem ""{B}: Regenera Ogre Torpe""."
Vine Kami,Kami das Vinhas,Criatura — Espírito,"Kami das Vinhas só pode ser bloqueado por duas ou mais criaturas.
Transmigração da Alma 6 #(Quando esta for colocada num cemitério vinda de jogo, você pode devolver o card alvo de Espírito com custo de mana convertido menor ou igual a 6 de seu cemitério para sua mão.)#"
Waking Nightmare,Pesadelo Inquietante,Feitiço — Arcana,O jogador alvo descarta dois cards.
Wandering Ones,Os Andarilhos,Criatura — Espírito,
Waterveil Cavern,Caverna do Véu d'Água,Terreno,"{T}: Adiciona {1} à sua reserva de mana.
{T}: Adiciona {U} ou {B} à sua reserva de mana. Caverna do Véu d'Água não desvira durante a sua próxima etapa de desvirar."
Wear Away,Desgastar,Mágica Instantânea — Arcana,"Destrói o artefato ou o encantamento alvo
Unir em Arcana {3}{G} #(Conforme joga uma mágica Arcana, você pode revelar este card de sua mão e pagar o seu custo de união. Se o fizer, adicione os efeitos deste card àquela mágica.)#"
Wicked Akuba,Akuba Iníquo,Criatura — Espírito,{B}: O jogador alvo que sofreu dano causado por Akuba Iníquo neste turno perde 1 ponto de vida.
Yamabushi's Flame,Chama de Yamabushi,Mágica Instantânea,"Chama de Yamabushi causa 3 pontos de dano à criatura ou ao jogador alvo. Se uma criatura que sofreu dano desta maneira seria colocada num cemitério neste turno, em vez disso remova-a de jogo."
Yamabushi's Storm,Tempestade de Yamabushi,Feitiço,"Tempestade de Yamabushi causa 1 ponto de dano a cada criatura. Se uma criatura que sofreu dano desta maneira seria colocada num cemitério neste turno, em vez disso remova-a de jogo."
"Yosei, the Morning Star","Yosei, a Estrela da Manhã",Criatura Lendária — Espírito Dragão,"Voar
Quando Yosei, a Estrela da Manhã for colocado num cemitério vindo de jogo, o jogador alvo pula sua próxima etapa de desvirar. Vire até cinco permanentes alvo que aquele jogador controla."
Zo-Zu the Punisher,"Zo-Zu, o Punidor",Criatura Lendária — Guerreiro Goblin,"Toda vez que um terreno entrar em jogo, Zo-Zu, o Punidor causa 2 pontos de dano ao controlador daquele terreno."
Abduction,Abdução,,
Abyssal Hunter,Caçador Abissal,,
Abyssal Specter,Espectro Abissal,,
Adarkar Wastes,Regiões Agrestes de Adarkar,Terreno,"{T}: Adicione {1} à sua reserva de mana.
{T}: Adicione {W} ou {U} à sua reserva de mana. Regiões Agrestes de Adarkar causa 1 ponto de dano a você."
AEther Flash,Clarão do Éter,,
Agonizing Memories,Lembranças Angustiantes,,
Air Elemental,Elemental do Ar,Criatura — Elemental,Voar #(Esta criatura só pode ser bloqueada por criaturas com a habilidade de voar ou alcance.)#
Aladdin's Ring,Anel de Aladim,,
Amber Prison,Prisão de Âmbar,,
