Shamanic Revelation,FRF,"Primeiro, sussurros dos tempos antigos. Depois, visões do porvir.",
Shifting Loyalties,FRF,"“Mostre ao inimigo o verdadeiro caminho e o espírito desejará segui-lo.”
— Houn, ancião Jeskai",
Shockmaw Dragon,FRF,Os dragões da prole Kolaghan estão sempre em movimento. Eles são a força motriz por trás do estilo de vida nômade dos Mardu.,
Sibsig Host,FRF,"“Eles eram seus amigos, sua família, seu clã. Tudo o que eles querem é dar-lhe as boas-vindas.”
Tasigur, a Presa de Ouro",
"Silumgar, the Drifting Death",FRF,"”Sem maquinações, sem marionetes, sem planos. Somente morte, pura e simples.
— Tasigur, a Presa de Ouro",
Smoldering Efreet,FRF,"Os efrites são atraídos pelos Andarilhos Kaisham, uma escola Jeskai organizada de forma não muito rígida, onde a enganação é usada para desafiar o status quo e desequilibrar as crenças dos outros.",
Soul Summons,FRF,A magia de Ugin vai além dos dragões. Os clãs a adaptaram para a guerra.,
Sudden Reclamation,FRF,"“Nenhum segredo está enterrado tão profundamente que não possamos encontrá-lo.”
— Kurtar, necromante Sultai",
Sultai Emissary,FRF,"Para os Sultai, o poder de Ugin era só mais um recurso a ser explorado.",
Sultai Skullkeeper,FRF,"Um guardião de crânios é o primeiro a chegar depois dos arqueiros palacianos matarem os intrusos, sondando seus cérebros em busca de conhecimento interessantes.",
Supplant Form,FRF,"“O gelo pode ser moldado em qualquer forma, até mesmo um sussurro de uma memória.”
— Mytha, xamã Temur",
Tasigur's Cruelty,FRF,As piores torturas não deixam cicatrizes na pele.,
Temporal Trespass,FRF,Poucos realmente vivem no momento.,
Temur Sabertooth,FRF,"Os Temur consideram-se uma matilha, com laços mais primevos que os dos Abzan.",
Typhoid Rats,FRF,"Quando Tasigur enviou seus embaixadores ao posto avançado Abzan, os verdadeiros emissários não foram os nagas, mas os ratos infecciosos que eles levaram consigo.",
Ugin's Construct,FRF,"Enquanto prendia os Eldrazi em Zendikar, Ugin aprendeu pouco com Sorin, mas vislumbrou os fundamentos da litomancia de Nahiri.",
Valorous Stance,FRF,"“Toda escolha altera o caminho do destino.”
— Sarkhan Vol",
Wandering Champion,FRF,"“Aprenda com seus inimigos, mas não os tolere.”",
War Flare,FRF,"“Nenhum sol ou fogo pode aquecer meu sangue como um sinalizador de guerra.”
— Urut Barzeel, chefe da horda Mardu",
Wardscale Dragon,FRF,Os filhotes de Dromoka emergem das tempestades dracônicas com escamas resistentes que os protegem da maioria das armas e magias dos clãs.,
Whisk Away,FRF,As manobras da formação dos Abzan intrigaram Ojutai tanto pela complexidade quanto pela futilidade.,
Whisperer of the Wilds,FRF,"Ela só fala sussurrando, mas pode ser ouvida mesmo na mais poderosa tempestade.",
Wild Slash,FRF,Nunca confunda enganação com esperteza.,
Wildcall,FRF,Um uivo no vento esconde muitos perigos.,
Will of the Naga,FRF,O charme de um naga é inegável.,
Acquire,FD,"Algumas vezes, “inovar” quer dizer “roubar o segredo de alguém antes que outro o faça”.",
Advanced Hoverguard,FD,"“Eles são como seus mestres vedalkeanos: intocáveis, altivos e onipresentes.”
—Bruenna, líder dos Neuroques",
Anodet Lurker,FD,"Essas máquinas constroem imagens assustadoras usando sobras de metal para espantar predadores que, não fosse isso, teriam muita vontade de consumi-las.",
Arachnoid,FD,"Ela segue o sol verde por toda a superfície de Mirrodin, fiando imensas teias de seda ruflante conforme o acompanha.",
Armed Response,FD,"Raksha observava os goblins, que continuavam a inundar os Campos Cortantes. “Eles simplesmente não sabem quando parar, não é?”",
Auriok Champion,FD,"“Sua vontade banirá as sombras. Sua força punirá os sem-lei. Sua beleza restaurará a luz.”
—Ushanti, vidente leonina",
Auriok Salvagers,FD,"“O Memnarca ou os vedalkeanos recolhem a maioria das máquinas grandes, deixando-nos somente a sucata. A sucata é suficiente.”",
Auriok Windwalker,FD,"A cada geração, permite-se que algumas garotas Aurioques visitem a Caverna da Luz. Elas voltam cavalgando o vento e brandindo aço.",
Avarice Totem,FD,"Almas e aço, a essência de Mirrodin. O Memnarca tem pouco de um mas fartura do outro.",
Battered Golem,FD,"Um entalhe marca cada ano de serviço, e ele tem tanta ferrugem quanto glória.",
Beacon of Creation,FD,Um coro de vida anuncia a chegada do último sol de Mirrodin.,
Beacon of Destruction,FD,"A bênção da Grande Fornalha é algo espetacular de se ver, mas a melhor vista tem um preço alto.",
Beacon of Immortality,FD,A caverna se inunda de luz. Milhares de raios reluzem e se combinam em um.,
Beacon of Tomorrows,FD,Olhar para sua luz é encarar o olhar da história.,
Beacon of Unrest,FD,Um grito agudo atravessa a noite e ecoa perdição por entre as nuvens.,
Blind Creeper,FD,Ele foge de tudo menos de sua próxima refeição.,
Blinkmoth Infusion,FD,Poder gera poder.,
Cackling Imp,FD,Sua risada introduz agulhas na tua mente.,
Channel the Suns,FD,"Para alguns, o nascimento do quinto sol foi um sinal de perdição. Para outros, foi um sinal de salvação. Mas, para todos, foi um sinal.",
Chimeric Coils,FD,"A energia que instila vida nos anéis também os derrete, deixando apenas montes inúteis de escória.",
Circle of Protection: Artifacts,FD,“O Memnarca enfurecer-se-á contra nós. Haveremos de resistir.”,
Clock of Omens,FD,"Os que estão próximos ao relógio não o escutam mais, mas seus movimentos acompanham o ritmo do tique-taque.",
Composite Golem,FD,Ele reúne os cinco sóis em forma humana.,
Conjurer's Bauble,FD,"É o momento de descoberta, o triunfo da mente, a reimaginação da glória passada.",
Cosmic Larva,FD,"Por milênios eles viajaram de plano em plano, devorando todo o metal. Finalmente, suas viagens terminaram.",
Crucible of Worlds,FD,Em meio às cinzas mais escuras crescem as sementes mais fortes.,
Dawn's Reflection,FD,Apenas a magia dos Silvoques seria realmente capaz de captar a perfeição de um nascer do sol em Mirrodin.,
Desecration Elemental,FD,Seus cadáveres preciosos dançam como fantoches para atrair e caçar nims descuidados.,
Devour in Shadow,FD,"“Sente o queimar das névoas. Domina-as. Elas devorarão teus inimigos.”
—Geth, custódio da Câmara",
Disruption Aura,FD,As armas que os vedalkeanos vendem aos estrangeiros são tão confiáveis quanto eles próprios.,
Door to Nothingness,FD,"“Toda a memória da tua existência será varrida da realidade. Tu morrerás e ninguém se entristecerá.”
—Memnarca",
Doubling Cube,FD,A superfície do cubo está pontuada com runas entalhadas que parecem se alterar quando não estão sendo observadas.,
Dross Crocodile,FD,"O necrogênio pode lhe ter tirado a visão, mas ele ainda consegue saborear o medo de sua caça.",
Early Frost,FD,"Por baixo de suas névoas, a terra dorme.",
Ebon Drake,FD,Os melhores assassinos servem apenas aos que não temem a morte.,
Endless Whispers,FD,Os que encontram a morte sob a sombra do sol preto não escapam ao seu chamado.,
Eon Hub,FD,"A fonte do seu poder é o próprio tempo. Ele absorve as horas e minutos que não foram usados, trazendo o fim da existência cada vez mais para perto.",
Eternal Witness,FD,"Ela se lembra de cada palavra proferida, do juramento do herói ao choro do bebê.",
Fangren Pathcutter,FD,"“É fácil rastrear uma matilha de fangrens. Alcançá-la é fatal.”
—Batedor Viridiano",
Feedback Bolt,FD,O caminho de menor resistência costuma ser através de seus inimigos.,
Fist of Suns,FD,"“Tudo está sob o meu controle. Cada sonho insignificante, cada grande plano, cada alma, cada medo. Tudo flui através de mim e a partir de mim.”
—Memnarca",
Fleshgrafter,FD,"O necrogênio inflama certos centros emocionais dos cérebros dos Murioques: o ódio, a agressividade e, especialmente, a cobiça.",
Fold into AEther,FD,"Os portais de Éter flutuam pela superfície de Mirrodin, dragando criaturas pelo tempo e pelo espaço.",
Furnace Whelp,FD,"Os filhotes de dragão não conseguem compreender os humanos — se eles não queriam ser comidos, por que foram feitos de carne e preciosidades?",
Gemstone Array,FD,"Por fora, reflete a luz do sol. Por dentro, colhe o poder do sol.",
Goblin Brawler,FD,Talvez ele evite a tecnologia. Talvez aprecie a natureza. Talvez não saiba a diferença.,
Goblin Cannon,FD,"As equipes de goblins canhoneiros não são conhecidas por sua mira, mas por sua capacidade de encontrar abrigo.",
Granulate,FD,"Não há tantas maneiras de se destruir uma arma sólida de aço, mas de alguma forma os goblins continuam encontrando novos jeitos.",
Hoverguard Sweepers,FD,"Eles só aparecem em emergências, e as emergências costumam não se prolongar.",
Into Thin Air,FD,"“Talvez eu devesse desmontar Mirrodin e recomeçar do zero.”
—Memnarca",
Ion Storm,FD,"Quando artefatos suficientes permanecem por muito tempo no mesmo local, sua radiação mágica enfraquece a realidade, abrindo fendas de um poder destrutivo imprevisível.",
Iron-Barb Hellion,FD,"Quando sentires tremer o chão, pare, de prontidão. Pois se um único ruído ouvir, a fera avernal irá surgir.",
Joiner Adept,FD,Um aprendiz talentoso consegue fazer tudo. O mestre consegue fazer com que tudo seja possível.,
Krark-Clan Engineers,FD,"“Bem, eu emperrei o negocinho com o sei-lá-o-quê, mas eu acho que acabei quebrando o magidescoisador.”",
Krark-Clan Ironworks,FD,"Toda a sucata, escória e lixo do Clã de Krark são diligentemente recolhidos, derretidos e transformados em mais sucata, escória e lixo.",
Krark-Clan Ogre,FD,O Clã-de-Krark acredita que capturou um ogre. O ogre acredita que capturou sete goblins.,
Lantern of Insight,FD,Cada olho enxerga uma possibilidade diferente para o amanhã.,
Leonin Squire,FD,"“Eu posso ser o cã, mas sem meus soldados e meu povo, não sou nada.”
—Raksha Filhote Dourado",
Loxodon Anchorite,FD,"Os loxodontes atribuem superioridade religiosa aos que nascem albinos, pois acreditam que eles sejam puros de espírito.",
Loxodon Stalwart,FD,"Há muito tempo, os Aurioques tentaram a paz com os loxodontes. Os leoninos tentaram a guerra. Nenhum dos povos obteve sucesso.",
Magma Giant,FD,Sua boca aberta é uma explosão de fornalha que empola toda a pele. Seus punhos fumegantes são meteoros que repartem a terra,
Magnetic Theft,FD,"Dentre os Vulshoques, as lâminas mais apreciadas são as que mataram seus donos originais.",
Mana Geyser,FD,O Mar de Mercúrio ferveu e borbulhou ante à indignidade. O xamã Vulshoque apenas sorriu.,
Moriok Rigger,FD,"Os Murioques saqueiam em busca de armas, armaduras e comida — e, principalmente, de suas almas.",
Myr Quadropod,FD,"Cada myr foi criado para preencher um papel específico. Este, por exemplo, foi criado para esmagar outros myrs.",
Myr Servitor,FD,O Clã-de-Krark gosta de separá-los só para vê-los se remontando.,
Night's Whisper,FD,"Os Murioques chamam a lua preta de Sussurrante. No seu ápice, ela sussurra poder.",
Nim Grotesque,FD,"Nas névoas rodopiantes, você poderia dar de cara com um e só perceber quando ele estivesse com os dentes cravados na sua garganta.",
Ouphe Vandals,FD,"Por fim, os trasgos conseguiram parar a monstruosidade mecânica atirando-se entre suas engrenagens.",
Plasma Elemental,FD,"“Eu vi um navio passar bem no meio dele. Pensei que ele era inofensivo . . . até ver o que ele tinha feito com a tripulação.”
—Bruenna, líder dos Neuroques",
Qumulox,FD,"Até mesmo as nuvens se curvam à vontade do Memnarca, sedentas por engolir aqueles que se opõem a ele.",
Rain of Rust,FD,"Em Mirrodin, os magos dotados do poder de oxidação são evitados por seus povos e costumam virar mercenários para sobreviver.",
Raksha Golden Cub,FD,"Alguns acreditam que Raksha, o mais novo dentre os cãs, seja a reencarnação de Dakan, o primeiro e mais poderoso líder dos leoninos.",
Razorgrass Screen,FD,Feita à mão e marcada pelo sangue dos Aurioques.,
Relic Barrier,FD,Suas transmissões são a palavra do Memnarca. Ela fala e o metal se torce.,
Retaliate,FD,Os Aurioques aprenderam a perseverar com os seus antepassados. Eles aprenderam justiça com os leoninos.,
Reversal of Fortune,FD,“Para que aprender centenas de mágicas quando se pode aprender apenas uma e usá-la para roubar centenas?”,
Rite of Passage,FD,"Cada cicatriz é uma lição, cada batalha é um teste do que você aprendeu.",
Roar of Reclamation,FD,"“As relíquias de ontem determinarão o resultado da guerra de amanhã.”
—Ushanti, vidente leonina",
Screaming Fury,FD,Ele usa um machado para moer.,
Shattered Dreams,FD,As vítimas têm sorte se lembrarem que um dia tiveram o que foi perdido.,
Silent Arbiter,FD,"Os escolásticos dizem que existem árbitros em todos os mundos, criados por uma mão desconhecida para aplicar a justiça.",
Skullcage,FD,Somente uma mente concentrada pode sobreviver a ele.,
Skyhunter Prowler,FD,"“Se o que eu vi vier a acontecer, precisaremos de nossos guardiães mais do que nunca.”
—Ushanti, vidente leonina",
Skyhunter Skirmisher,FD,"“Como a primeira luz da aurora, cega os despreparados e bane a escuridão.”
—Credo das caçadoras celestes",
Skyreach Manta,FD,"Ao romper da aurora, a raia voa afora.",
Spark Elemental,FD,Os xamãs Vulshoques invocam elementais de centelhas para abrir trilhas queimando macegas densas – ou esquadrões de salvamento goblins.,
Stasis Cocoon,FD,"Embora o aperto de um golem seja forte, o da magia Aurioque é muito mais.",
Steelshaper's Gift,FD,Algumas lâminas procuram seus próprios empunhadores.,
Suntouched Myr,FD,"Quando o quinto sol junta-se aos outros quatro, novas habilidade despertam nas criatura de Mirrodin.",
Sylvok Explorer,FD,"Qualquer criatura no ombro de um druida é sua família, qualquer terra sob os seus pés é sua casa.",
Synod Centurion,FD,"“Se ordenarmos que esperem, eles esperarão. Se ordenarmos que morram, eles morrerão.”
—Pontífice, pesquisador ancião",
Tangle Asp,FD,"“Não tenho presas, mas ainda assim mordo. Não tenho escamas, mas deslizo por você. O que sou?”
—Charada do veneno da víbora",
Tel-Jilad Lifebreather,FD,“O Emaranhado lhe concede um empréstimo de vida. Gaste-a direito.”,
Thermal Navigator,FD,"Ele decola com uma lufada de vento super-aquecido, sobressaltando os pteros selvagens que vasculham o chão.",
Thought Courier,FD,É fato conhecido na cultura dos vedalkeanos que eles confiam mais em mensageiros humanos do que nos seus próprios camaradas .,
Tyrranax,FD,Ele vale por muitos.,
Vanquish,FD,"“Todos os seres têm uma luz interior. Deixa-me mostrar-te a tua.”
—Ushanti, vidente leonina",
Vedalken Mastermind,FD,"Os vedalkeanos encaram os outros seres com fria indiferença, considerando-os como experimentos ou objetos de estudo.",
Vedalken Orrery,FD,"O modelo incorporou o quinto sol sem esforços, como se sempre soubesse.",
Viridian Lorebearers,FD,Um pequeno grupo de elfos prometeu há muitos anos evitar as Beiras do Esquecimento. Eles permaneceram escondidos até agora.,
Viridian Scout,FD,Eles sabem que o único ponto cego de um Guarda-de-Ronda fica diretamente acima dele.,
Vulshok Sorcerer,FD,"Os feiticeiros Vulshoques treinam pulando em nuvens de tempestade eletrificadas. Vivos ou mortos, eles retornam ao chão com um sorriso no rosto.",
Wayfarer's Bauble,FD,"É a floresta além do horizonte, a montanha à espera de escaladores, a terra nova do outro lado do mar sem fim.",
Akroma's Memorial,FUT,"“Sem descanso. Sem piedade. Não importa o que aconteça.”
— Inscrição do memorial",
Arcanum Wings,FUT,"Nobres portam asas para alcançar as vilas celestes de seus semelhantes, trocando-as por um vestuário mais sofisticado quando lá chegam.",
Augur il-Vec,FUT,"“Se isso puser fim a este exílio, minha vida é sua.”",
Augur of Skulls,FUT,Ele busca em cada crânio oco um modo de prolongar seu fraco status de morto-vivo.,
Aven Augur,FUT,“Eu pude ver o futuro. E lá você não está.”,
Barren Glory,FUT,"“O único mundo ideal é um mundo vazio, sem ninguém para pecar ou declarar guerra.”
— Tarran, mago do disco",
Bloodshot Trainee,FUT,“Arrgh! Um dia eu vou lançar isto. . . e. . . girar isto. . . arrrgh. . . arremessar esta rocha de um penhasco.”,
Bonded Fetch,FUT,"Um homúnculo bem feito cuida da mente de seu mestre, podando os pensamentos que levam à loucura. Poucos sábios sobrevivem ao estudo do infinito sem a ajuda de um deles.",
Bound in Silence,FUT,Uma luta adiada para sempre é uma luta ganha.,
Centaur Omenreader,FUT,A sabedoria dos áugures é lendária. Criaturas percorrem milhas de um perigoso caminho congelado para ouvir seus conselhos.,
Char-Rumbler,FUT,Elementais prosperaram à medida que Dominária se recuperou e novas formas de vida se adaptaram à reintrodução de mana na terra.,
Cloud Key,FUT,A canção que emite ao ser girado dispara os trovões da revelação.,
Cutthroat il-Dal,FUT,"Suas lâminas atravessaram a sombra do nobre. Ele zombou, mas caiu morto no chão.",
Dryad Arbor,FUT,"“Não toquem nas árvores, não quebrem seus galhos e digam apenas a pergunta para qual buscam resposta.”
— Von Yomm, druida anciã, para seus pupilos",
Edge of Autumn,FUT,“Durante a colheita são plantadas as sementes do próximo ano.”,
Emberwilde Augur,FUT,Diz a lenda que um gênio deu aos goblins um dom que eles nunca esperavam ter.,
Emblem of the Warmind,FUT,"“Uma só faísca é suficiente para incendiar uma floresta ressecada. Nossos corações, eu temo, estão secos demais para esse novo visitante.”
— Elek barbalonga",
Even the Odds,FUT,"“Aqueles que são vencidos cantando o hino de batalha de Benália serão sempre vingados.”
— Adom Capashen, comandante de Benália",
Flowstone Embrace,FUT,"“O sétimo símbolo, a Marca da Pedra, armazena o poder da antiga Rath.”
Tomo de Sabedoria Elemental",
Force of Savagery,FUT,"“A vida não pode ser criada e abandonada. Ela deve ser incentivada e sustentada para que possa expressar a força de sua maturidade.”
— Freyalise",
Foresee,FUT,Dê corda no relógio do tempo e veja o tempo fluindo.,
Frenzy Sliver,FUT,Os feiticeiros Arturanos se apoderaram do estranho fóssil alienígena e modelaram suas próprias criações malignas à sua imagem.,
Ghostfire,FUT,"Apenas os que têm o dom do olho de Ugin, o dragão-espírito, podem ver seu bafo de fogo.",
Gift of Granite,FUT,A benção traz proteção ao abençoado e leveza à pedra.,
Glittering Wish,FUT,"Ela desejou ouro, mas não a força necessária para carregá-lo.",
Grave Peril,FUT,"“Às vezes, a cova não espera até a morte para começar a se deliciar de carne e ossos.”
— Ezrith, druida das Horas Sombrias",
Graven Cairns,FUT,Xamãs de Kar-Sengir dizem que seu sol se põe porque não suporta mais o olhar dos penhascos esculpidos pela dor.,
Grinning Ignus,FUT,"“Cuidado com o que oferece ao ígneo. Comida, sim. Até moedas. Mas nunca nada inflamável!”
— Stovic, excêntrico da vila",
Grove of the Burnwillows,FUT,"A primavera é a mais linda estação no bosque, quando novas folhas se abrem dos brotos ígneos em uma seqüência de chamas saltitantes.",
Heartwood Storyteller,FUT,"Suas raízes são profundas, alimentadas não por solo ou chuva, mas por milênios de experiência.",
Horizon Canopy,FUT,"As grandes folhas são resistentes a pegadas. Passos pesados não as machucam, mas sim liberam um odor doce e picante.",
Imperiosaur,FUT,"“Uma força arcaica e poderosa domina agora o vale. Sou solidário com seus antigos habitantes, porém fico feliz pela terra em si.”
— Olanti, druida de Muraganda",
Llanowar Augur,FUT,“Eu sou irrelevante. O futuro que acalento em minhas mãos é o que importa.”,
Lost Hours,FUT,"“Seus pensamentos não são tão interessantes quanto a ausência de pensamentos.”
— Gorghul, áugure de crânios",
Lucent Liminid,FUT,"É um arauto da deusa solar, projetado toda vez que sua luz passa através do vidro sagrado.",
Lumithread Field,FUT,"Após conquistar o Bastião dos Sóis, os Ota se apoderaram de sua luz.",
Lymph Sliver,FUT,Sua pele permanece em um estado fluido e líquido que mantém seu corpo revestido com uma poderosa linfa restauradora.,
Magus of the Abyss,FUT,Ele ascende por uma escadaria de almas penadas combatendo o chamado contínuo do vácuo.,
Magus of the Future,FUT,Aqueles com o dom da vidência têm um olho no presente e outro no futuro.,
Magus of the Moat,FUT,"“Espíritos míticos circundam seus entes queridos, repelindo todos aqueles que carregam fardos de ódio.”",
Magus of the Moon,FUT,"A força das marés da lua sangrenta contorcem e deformam o terreno, desenhando monólitos de pedra e terra em direção ao astro flamejante.",
Magus of the Vineyard,FUT,"Surrado e destroçado por anos de sal e labuta, ele nunca desistiu de andar e semear. Somente agora, nesta época de renascimento, suas sementes criam raízes.",
Minions' Murmurs,FUT,"“Aqueles cujos erros os tornaram mortos-vivos estão sempre dispostos a dar conselhos. Como posso não dar ouvidos à sabedoria dos condenados?”
— Ratadrabik de Urborg",
Mistmeadow Skulk,FUT,"Doyo suspeitava que os papões planejavam um ataque à sua plantação, portanto ceifou seus grãos para tornar visível o horizonte.",
Muraganda Petroglyphs,FUT,Alguns magos abandonam seus pergaminhos e bibliotecas para aprender aos pés das árvores antigas e pedras sagradas.,
Narcomoeba,FUT,"Foi criada pelos Iquati como uma memória viva, que se recusa a ser esquecida.",
Nimbus Maze,FUT,"Quem encontra o centro da planície, encontra seu próprio centro.",
Nix,FUT,"“Não há nada que substitua um trabalho feito com cuidado e sinceridade. Para sua tristeza, os criadores aprenderam isso quando fizeram o mundo pela primeira vez.”
— Githri o Prisioneiro",
Pact of Negation,FUT,Aqueles que esperam traição em cada esquina raramente se decepcionam.,
Patrician's Scorn,FUT,O desprezo de Lady Farisa por tudo que é espalhafatoso e de mau gosto tornou-se ainda mais notório após sua morte.,
Phosphorescent Feast,FUT,"“A Rainha Cogumelo entre seus esporos deixa-se estar,
Aproveita a vida e evita trabalhar.”
— Poema das fadas Ibblianas",
Pooling Venom,FUT,O terreno somente pode conter veneno até um limite antes de começar a contra-atacar.,
Quiet Disrepair,FUT,"“O artesão sempre dependeu da mão aberta da natureza para sobreviver. Assistamos ao que acontece quando ela a fecha.”
— Freyalise",
Ramosian Revivalist,FUT,"A tradição Ramosiana está viva, mas seu nome já foi esquecido há muito tempo.",
Rift Elemental,FUT,"“É difícil fechar uma fenda depois que ela começa a vagar por aí sozinha.”
— Teferi",
Riftsweeper,FUT,“Os entes das fendas não são naturais. Essas abominações não mais marcharão sobre o corpo de Géia.”,
Rites of Flourishing,FUT,"“Dancem e tragam o cordão! Esse é o cordão umbilical da própria Géia, que nos alimenta com as ricas delícias da terra.”",
River of Tears,FUT,"“O povo do oeste chorou, e seu pranto abriu grandes rios na face do mundo.”
— Glem, bardo solitário, “Origens de Kholon”",
Samite Censer-Bearer,FUT,Alquimistas Samitas extraíram traços aromáticos de minerais de cura do resíduo das dunas de sal em declínio.,
Sarcomite Myr,FUT,"“Uma visão horrível, sim, porém os sons. . . Seus tendões vibratórios e engrenagens roucas quase soam como música.”
— Brudiclad, engenheiro Telchoriano",
Scourge of Kher Ridges,FUT,A destruição lança sua própria sombra trêmula.,
Scout's Warning,FUT,“Não há tática que eu goste mais do que emboscar os que tentam me emboscar.”,
Second Wind,FUT,Caçadores de tempestade Vindr acreditam que as mesmas forças antigas que movem os ventos também movem mentes e corações mortais.,
Slaughter Pact,FUT,A morte é apenas o começo do fim.,
Sliver Legion,FUT,"Oculta no chilrear e murmurar pululante está uma mente inigualável, ainda jovem, porém que amadurece a cada minuto.",
Sliversmith,FUT,"Após séculos de labuta, suas criações ultrapassam em número aquelas que deviam imitar.",
Spellwild Ouphe,FUT,"“Seus grandes olhos brilhantes podem parecer capazes de hipnotizar quem os mirar. De fato, é ao contrário — tudo o que observam os faz cair em transe.”
Balecki, druida jogapraga",
Steamflogger Boss,FUT,"“Martelem o pino! Apertem a porca! O que estamos montando, a ninguém importa!”",
Storm Entity,FUT,"Os Magos Dweldianos não entram no Reino dos Tronos quando morrem. Em vez disso, suas almas são atraídas para grandiosas mágicas.",
Street Wraith,FUT,"As luzes da Rua Wyndmoor apagam-se à meia-noite e recusam-se a voltar a brilhar, pois temem iluminar o que se esconde na escuridão.",
Stronghold Rats,FUT,"Nas masmorras da fortaleza, as sombras ocultam as pragas.",
Tarox Bladewing,FUT,"Desprezando seus irmãos, que considerava insultos à sua linhagem, ele devorou cada um deles.",
Thornweald Archer,FUT,Suas flechas são envenenadas com olhos de basilisco e adornadas com penas de cocatriz.,
Veilstone Amulet,FUT,Às vezes vagar invisível é pura ostentação.,
"Venser, Shaper Savant",FUT,Suas maravilhosas habilidades não são nada se comparadas ao maquinário que se desenvolve em sua mente.,
Venser's Diffusion,FUT,"“Cada realidade é nada além de um sonho de outrem, e cada sonhador é, sem o saber, um deus.”",
Whip-Spine Drake,FUT,"“Eu juro que acredito que as nuvens foram criadas apenas para que dragonetes pudessem nelas ficar à espreita.”
— Kasharri, cavaleiro da noite",
Witch's Mist,FUT,"“Escutai-nos, Grande Mãe. Permiti ao forte triunfar sob sua mão gelatinosa e fazei com que o fraco se contorça sob seu calcanhar serrilhado.”
— Prece do devoto",
Wrap in Vigor,FUT,Alguns magos da natureza aproveitaram inadvertidamente as energias temporais ainda à solta em Dominária. Confundiram com poder de cura o que era de fato a manipulação do tempo.,
Yixlid Jailer,FUT,"“Eu tenho a eternidade para conhecer as almas aqui presas e admirar cada uma de suas facetas. Porém em instantes elas serão amordaçadas e vendadas, e ninguém mais as conhecerá.”",
Zoetic Cavern,FUT,"Nada sobrevive nela, porém a vida lá persiste.",
Act of Treason,GTC,"A cada dia a incerteza e os rumores se espalham mais, e a cada noite o público da Trupe de Juri aumenta.",
Adaptive Snapjaw,GTC,"“Hmm, precisa de mais sapo.”— Gulistan, biomante Simic",
Aerial Maneuver,GTC,"“Quando você dá tudo de si em um ataque, sem medo nem hesitação, naquele instante você pode alcançar a grandeza.”— Predak, mago-livre Sem-portão",
AEtherize,GTC,“Voltem quando tiverem aprendido boas maneiras... e descoberto como reconstituir suas formas físicas.”,
Agoraphobia,GTC,“Todos na cidade estão escolhendo seus lados. Eu escolho o lado de dentro.”,
Alms Beast,GTC,Só os estabelecimentos dos Orzhov aceitam moedas de esmola.,
Alpha Authority,GTC,Mesmo os inimigos mais ferrenhos do Clã da Árvore Flamejante respeitam a força do governo de Borborigmo.,
Angelic Edict,GTC,"Os Boros construíram uma prisão no céu, onde os estatutos dos Azorius não podiam restringir seu conceito de justiça.",
Angelic Skirmisher,GTC,“Uma mente aguçada maneja um exército como uma mão hábil maneja uma espada.”,
Armored Transport,GTC,"“Se ao menos nossas cadeias fossem tão seguras.”— Encarceradora Lavínia, Décima Jurisdição",
Arrows of Justice,GTC,Os arqueiros da Academia Militar Horizonte aperfeiçoam suas habilidades usando batedores de carteira a quarteirões de distância como alvo.,
Assault Griffin,GTC,"“Os Simic oferecem um prêmio a qualquer biomante que consiga criar um krasis equiparável a um grifo no ar. O prêmio jamais foi reivindicado.”— Libuse, sargento Boros",
"Aurelia, the Warleader",GTC,"Enquanto Razia era indiferente e intocável, Aurélia estava na linha de frente, clamando pela guerra.",
Basilica Guards,GTC,“Ninguém passará... de graça.”,
Basilica Screecher,GTC,Basta um sibilo à noite para que os devedores dos Orzhov agarrem firme suas bolsas de moedas.,
Beckon Apparition,GTC,"O saguão está cheio das moedas que exige, mas não consegue mais segurar.",
Biomass Mutation,GTC,"“Uma regressão a formas antigas? Um lampejo de evoluções futuras? Ou uma alteração efêmera do presente?”— Vorel, da Cepa do Casco",
Bioshift,GTC,"“Tudo bem se você mudar de ideia. Há sempre uma chance de conseguirmos remontar as partes depois.”— Zija, mutacionista Simic",
Biovisionary,GTC,"Ele se cansou de seus colegas de pesquisa e da tagarelice inútil deles, e resolveu formar uma rede de acadêmicos com os quais podia manter uma conversa.",
Blind Obedience,GTC,"“Quando seus joelhos tiverem rasgado seu manto, talvez você terá aprendido qual é o seu lugar.”",
Bomber Corps,GTC,“A sutileza é para magos-legistas e espiões.”,
Boros Charm,GTC,“Pratique a compaixão e a misericórdia. Mas saiba quando elas precisam acabar.”— Aurélia,
Boros Elite,GTC,"“Primeiro, você precisa lutar nas fileiras, junto com os soldados. É lá que discernirei suas habilidades como líder.”— Aurélia, para Gideon Jura",
Boros Guildgate,GTC,Entrem com corações piedosos. Saiam com gritos de guerra.,
Boros Reckoner,GTC,"“Imagine uma tempestade de raios que também seja um gênio estratégico. É ele.”— Dars Gostok, capitão Punho de Fogo",
Breeding Pool,GTC,Profundezas inexploradas. Esperanças ilimitadas. Mistérios insondáveis.,
Burning-Tree Emissary,GTC,Os que veem os Gruul como selvagens simplórios subestimam o poder sutil de seus xamãs.,
Burst of Strength,GTC,"“Nossa luta não é por território, nem vingança. É pela liberdade, pura e simples.”— Ruric Thar, chefe do Clã Ghor",
Cartel Aristocrat,GTC,“Sua vida serve a um propósito maior agora: garantir a continuidade da minha.”,
Cinder Elemental,GTC,"“Os deuses antigos despertaram e enviaram dedos de fogo para ver o que havia restado dos costumes antigos sob a cidade sem-fim.”— Daiva, contadora de histórias Gruul",
